,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Valor agregado
2653,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2019,23.37,147.35193755772366
2654,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2019,147.38,102.64438262247536
2655,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2019,58.18,2042.1424082116548
2656,18,CAQUETÁ,MILÁN,Cultivo permanente,2019,461.07,73.05519875679673
2657,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2019,822.86,84.68147001257555
2658,18,CAQUETÁ,MORELIA,Cultivo intermintente,2019,1.13,32.49921640823671
2659,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2019,224.31,272.55874115654484
2660,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2019,1409.84,101.60909856474814
2661,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2019,71.3,584.0645630733841
2662,18,CAQUETÁ,SOLANO,Cultivo permanente,2019,447.44,68.2284708753275
2663,18,CAQUETÁ,SOLITA,Cultivo permanente,2019,8.75,48.35364420936367
2664,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2019,51.73,67.29699811745292
2665,19,CAUCA,ALMAGUER,Cultivo abandonado,2019,0.0,99.339748672305
2666,19,CAUCA,ARGELIA,Cultivo permanente,2019,2351.45,130.15417294243107
2667,19,CAUCA,BALBOA,Cultivo permanente,2019,321.43,205.78839757922063
2668,19,CAUCA,BOLÍVAR,Cultivo permanente,2019,4.19,223.0047728618107
2669,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2019,442.79,302.3845697904078
2670,19,CAUCA,CAJIBÍO,Cultivo intermintente,2019,355.09,283.7757582538965
2671,19,CAUCA,CALDONO,Cultivo emergente,2019,0.0,217.86729405795157
2672,19,CAUCA,CALOTO,Cultivo intermintente,2019,18.45,1887.4126004458983
2673,19,CAUCA,CORINTO,Cultivo intermintente,2019,10.88,221.58655359561484
2674,19,CAUCA,EL TAMBO,Cultivo permanente,2019,7102.46,538.2351347523294
2675,19,CAUCA,FLORENCIA,Cultivo abandonado,2019,0.0,44.85789390979784
2676,19,CAUCA,GUAPI,Cultivo permanente,2019,634.89,168.0597000883236
2677,19,CAUCA,JAMBALÓ,Cultivo emergente,2019,68.96,99.47587278410506
2678,19,CAUCA,LA SIERRA,Cultivo abandonado,2019,0.0,85.00757716643065
2679,19,CAUCA,LA VEGA,Cultivo abandonado,2019,0.0,133.52018245109417
2680,19,CAUCA,LÓPEZ,Cultivo permanente,2019,1308.33,95.970662624608
2681,19,CAUCA,MERCADERES,Cultivo intermintente,2019,0.0,157.05274308892777
2682,19,CAUCA,MIRANDA,Cultivo intermintente,2019,58.69,754.1278990235626
2683,19,CAUCA,MORALES,Cultivo permanente,2019,361.67,278.767661484257
2684,19,CAUCA,PATÍA  ,Cultivo permanente,2019,376.95,292.3155326026925
2685,19,CAUCA,PIAMONTE,Cultivo permanente,2019,1905.07,99.59139613616284
2686,19,CAUCA,PIENDAMÓ,Cultivo emergente,2019,0.0,363.6826685201595
2687,19,CAUCA,ROSAS,Cultivo intermintente,2019,0.0,88.57027412239785
2688,19,CAUCA,SANTA ROSA,Cultivo intermintente,2019,54.85,38.02938754847797
2689,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2019,0.0,1702.9685279513146
2690,19,CAUCA,SOTARÁ ,Cultivo abandonado,2019,0.0,88.4118236950973
2691,19,CAUCA,SUÁREZ,Cultivo permanente,2019,501.67,309.8030690593497
2692,19,CAUCA,SUCRE,Cultivo permanente,2019,4.0,61.74643648645754
2693,19,CAUCA,TIMBÍO,Cultivo intermintente,2019,0.0,317.6433246616787
2694,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2019,1464.04,157.86639059280614
2695,19,CAUCA,TORIBÍO,Cultivo intermintente,2019,9.97,194.2703928958164
2696,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2019,0.0,206.1912725598777
2697,20,CESAR,GONZÁLEZ,Cultivo permanente,2019,23.55,28.451760477264624
2698,20,CESAR,PAILITAS,Cultivo abandonado,2019,0.0,154.43501351534633
2699,20,CESAR,SAN ALBERTO,Cultivo intermintente,2019,6.28,439.03153492466765
2700,20,CESAR,SAN MARTÍN,Cultivo intermintente,2019,8.33,1119.8821949626315
2701,27,CHOCÓ,ACANDÍ,Cultivo permanente,2019,4.76,63.2578025943337
2702,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2019,38.75,74.37672035344072
2703,27,CHOCÓ,ATRATO ,Cultivo intermintente,2019,0.0,48.951223210800464
2704,27,CHOCÓ,BAHÍA SOLANO ,Cultivo abandonado,2019,0.0,31.266248408763367
2705,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2019,21.53,75.08913412254695
2706,27,CHOCÓ,BOJAYÁ ,Cultivo abandonado,2019,0.0,52.98117920116496
2707,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2019,232.42,128.3037122369328
2708,27,CHOCÓ,CONDOTO,Cultivo permanente,2019,11.23,125.23205287772213
2709,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2019,0.0,91.32794450699215
2710,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2019,59.41,48.201808228897285
2711,27,CHOCÓ,ISTMINA,Cultivo permanente,2019,228.85,293.7312053794214
2712,27,CHOCÓ,JURADÓ,Cultivo abandonado,2019,0.0,29.005935629133543
2713,27,CHOCÓ,LLORÓ,Cultivo intermintente,2019,0.0,61.55779604449125
2714,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2019,0.0,43.79049259552335
2715,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2019,36.61,73.6372420129519
2716,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2019,81.23,42.83464254351883
2717,27,CHOCÓ,NÓVITA,Cultivo permanente,2019,69.32,49.41941398209575
2718,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2019,0.0,44.2612424791657
2719,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2019,5.07,1545.1742794303943
2720,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2019,6.48,26.31099498514719
2721,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2019,0.0,41.25351067694609
2722,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2019,148.83,392.7067871894132
2723,27,CHOCÓ,SAN JOSÉ DEL PALMAR,Cultivo permanente,2019,180.85,36.74037367193018
2724,27,CHOCÓ,SIPÍ,Cultivo permanente,2019,110.08,20.2763679975328
2725,27,CHOCÓ,TADÓ,Cultivo abandonado,2019,0.0,153.69701321292942
2726,27,CHOCÓ,UNGUÍA,Cultivo permanente,2019,12.67,119.77405149309868
2727,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2019,0.0,124.88285886651003
2728,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2019,0.0,98.35753705873996
2729,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2019,540.63,1947.9616203530427
2730,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2019,855.85,383.6353666072077
2731,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2019,340.85,114.91229475718872
2732,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2019,1140.24,1110.905011822094
2733,23,CÓRDOBA,VALENCIA,Cultivo permanente,2019,4.29,246.4551824275744
2734,25,CUNDINAMARCA,CAPARRAPÍ,Cultivo abandonado,2019,0.0,163.05130276140875
2735,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2019,0.0,84.25713546074313
2736,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2019,0.0,50.19431817475439
2737,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2019,0.0,182.9873225670205
2738,94,GUAINÍA,BARRANCO MINA ,Cultivo abandonado,2019,0.0,31.53851305855398
2739,94,GUAINÍA,INIRIDA,Cultivo abandonado,2019,0.0,296.3639278677565
2740,94,GUAINÍA,MAPIRIPANA ,Cultivo abandonado,2019,0.0,8.096340844420467
2741,94,GUAINÍA,MORICHAL  ,Cultivo permanente,2019,22.27,3.53260795074753
2742,94,GUAINÍA,PANÁ PANÁ  ,Cultivo abandonado,2019,0.0,8.811251604003665
2743,94,GUAINÍA,PUERTO COLOMBIA ,Cultivo abandonado,2019,0.0,12.517952782208582
2744,95,GUAVIARE,CALAMAR,Cultivo permanente,2019,144.52,80.4520883611792
2745,95,GUAVIARE,EL RETORNO,Cultivo permanente,2019,1194.71,125.15014558056085
2746,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2019,1021.83,51.93761292149024
2747,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2019,757.79,543.3866048966659
2748,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2019,0.0,292.989601454005
2749,44,LA GUAJIRA,RIOHACHA,Cultivo abandonado,2019,0.0,2265.6288931330982
2750,47,MAGDALENA,ARACATACA,Cultivo abandonado,2019,0.0,300.9984536735092
2751,47,MAGDALENA,CIÉNAGA,Cultivo abandonado,2019,0.0,1307.3585842969435
2752,47,MAGDALENA,FUNDACIÓN,Cultivo abandonado,2019,0.0,493.9677712698261
2753,47,MAGDALENA,SANTA MARTA ,Cultivo permanente,2019,6.88,6030.382324368136
2754,50,META,LA MACARENA,Cultivo permanente,2019,177.89,348.8548801100311
2755,50,META,LEJANÍAS,Cultivo abandonado,2019,0.0,316.0738041105399
2756,50,META,MAPIRIPÁN,Cultivo permanente,2019,134.8,109.91108172409592
2757,50,META,MESETAS,Cultivo intermintente,2019,0.0,143.40284899582937
2758,50,META,PUERTO CONCORDIA,Cultivo permanente,2019,18.99,156.6069822749546
2759,50,META,PUERTO GAITÁN,Cultivo abandonado,2019,0.0,10180.55064053669
2760,50,META,PUERTO LLERAS,Cultivo intermintente,2019,0.0,252.18979441396272
2761,50,META,PUERTO LÓPEZ,Cultivo abandonado,2019,0.0,1032.8667063150576
2762,50,META,PUERTO RICO,Cultivo permanente,2019,616.78,342.20439224369
2763,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2019,24.3,235.43066346263555
2764,50,META,SAN MARTÍN,Cultivo abandonado,2019,0.0,633.44535727261
2765,50,META,URIBE,Cultivo intermintente,2019,4.62,117.32857849552336
2766,50,META,VISTAHERMOSA,Cultivo permanente,2019,488.19,287.69696066036124
2767,52,NARIÑO,ANCUYA,Cultivo intermintente,2019,16.31,56.72349645817373
2768,52,NARIÑO,BARBACOAS,Cultivo permanente,2019,3138.09,293.2756591276317
2769,52,NARIÑO,BUESACO,Cultivo abandonado,2019,0.0,206.0633309849618
2770,52,NARIÑO,CONSACÁ,Cultivo abandonado,2019,0.0,74.12089303248383
2771,52,NARIÑO,CONTADERO,Cultivo abandonado,2019,0.0,61.735744302812165
2772,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2019,0.0,119.11464585115512
2773,52,NARIÑO,CUMBAL,Cultivo abandonado,2019,0.0,155.91049328050397
2774,52,NARIÑO,CUMBITARA,Cultivo permanente,2019,684.38,41.75039037356035
2775,52,NARIÑO,EL CHARCO,Cultivo permanente,2019,5318.32,134.2511674235687
2776,52,NARIÑO,EL PEÑOL,Cultivo permanente,2019,50.42,65.39739862226264
2777,52,NARIÑO,EL ROSARIO,Cultivo permanente,2019,782.2,53.69434495235534
2778,52,NARIÑO,EL TAMBO,Cultivo permanente,2019,60.07,117.57576782764092
2779,52,NARIÑO,FRANCISCO PIZARRO ,Cultivo permanente,2019,347.51,45.417118061831765
2780,52,NARIÑO,IPIALES,Cultivo permanente,2019,1204.24,1321.8307177086338
2781,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2019,22.73,82.28294722110151
2782,52,NARIÑO,LA LLANADA,Cultivo permanente,2019,103.92,32.61840016889245
2783,52,NARIÑO,LA TOLA,Cultivo permanente,2019,279.54,26.60254852642605
2784,52,NARIÑO,LEIVA,Cultivo permanente,2019,272.01,69.33533528298136
2785,52,NARIÑO,LINARES,Cultivo permanente,2019,419.55,72.80230432516177
2786,52,NARIÑO,LOS ANDES ,Cultivo permanente,2019,261.89,66.23849590142558
2787,52,NARIÑO,MAGÜÍ ,Cultivo permanente,2019,2148.19,71.84714026842329
2788,52,NARIÑO,MALLAMA ,Cultivo intermintente,2019,16.32,45.53905403266393
2789,52,NARIÑO,MOSQUERA,Cultivo permanente,2019,199.71,37.59175434553824
2790,52,NARIÑO,OLAYA HERRERA ,Cultivo permanente,2019,3561.9,93.03195100396368
2791,52,NARIÑO,POLICARPA,Cultivo permanente,2019,794.31,62.03132518724591
2792,52,NARIÑO,PUERRES,Cultivo abandonado,2019,0.0,59.019970599416695
2793,52,NARIÑO,RICAURTE,Cultivo permanente,2019,640.93,87.11764632214218
2794,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2019,2990.16,51.874089975869765
2795,52,NARIÑO,SAMANIEGO,Cultivo permanente,2019,701.62,168.4830912577
2796,52,NARIÑO,SAN PABLO,Cultivo abandonado,2019,0.0,102.7490818736598
2797,52,NARIÑO,SANDONÁ,Cultivo intermintente,2019,7.0,162.71340460821705
2798,52,NARIÑO,SANTA BÁRBARA ,Cultivo permanente,2019,486.34,114.5456453579499
2799,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2019,626.34,43.81467851475669
2800,52,NARIÑO,TUMACO,Cultivo permanente,2019,11830.26,1923.6834103176916
2801,54,NORTE DE SANTANDER,ÁBREGO,Cultivo permanente,2019,84.43,269.7955346647953
2802,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2019,18.48,50.38214718643141
2803,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2019,0.0,78.33035534182476
2804,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2019,2018.0,134.24819453687135
2805,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2019,368.82,8969.709623036237
2806,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2019,1156.82,127.0263134289825
2807,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2019,5724.83,103.65487049646195
2808,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2019,167.66,296.17958853635776
2809,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2019,583.99,63.22806082881117
2810,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2019,5.13,136.55300997587912
2811,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2019,42.37,88.80416320803386
2812,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2019,0.0,46.24535297981363
2813,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2019,47.73,909.7007978838508
2814,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2019,1130.19,94.77221040833018
2815,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2019,6515.98,303.90634808249604
2816,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2019,3953.83,96.83356775327198
2817,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2019,19892.71,497.3453024073536
2818,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2019,0.0,147.64098329060272
2819,86,PUTUMAYO,MOCOA,Cultivo permanente,2019,77.08,725.6652051089671
2820,86,PUTUMAYO,ORITO,Cultivo permanente,2019,3073.3,523.5684170708582
2821,86,PUTUMAYO,PUERTO ASÍS,Cultivo permanente,2019,6809.74,1068.28914074591
2822,86,PUTUMAYO,PUERTO CAICEDO,Cultivo permanente,2019,2616.56,92.40875997709443
2823,86,PUTUMAYO,PUERTO GUZMÁN,Cultivo permanente,2019,1749.87,213.9401209755764
2824,86,PUTUMAYO,PUERTO LEGUÍZAMO,Cultivo permanente,2019,1651.81,167.7965748904037
2825,86,PUTUMAYO,SAN MIGUEL ,Cultivo permanente,2019,3752.43,180.6604357886508
2826,86,PUTUMAYO,SANTIAGO,Cultivo abandonado,2019,0.0,55.405477047247
2827,86,PUTUMAYO,VALLE DEL GUAMUEZ ,Cultivo permanente,2019,3539.45,210.36950475332543
2828,86,PUTUMAYO,VILLAGARZÓN,Cultivo permanente,2019,1702.67,499.1683707701926
2829,68,SANTANDER,ALBANIA,Cultivo abandonado,2019,0.0,183.1314054783037
2830,68,SANTANDER,BETULIA,Cultivo abandonado,2019,0.0,205.62772305667735
2831,68,SANTANDER,BOLÍVAR,Cultivo intermintente,2019,0.0,150.8062079116098
2832,68,SANTANDER,CHIMA,Cultivo abandonado,2019,0.0,53.85568072925834
2833,68,SANTANDER,CIMITARRA,Cultivo intermintente,2019,0.0,725.5481273819769
2834,68,SANTANDER,CONFINES,Cultivo abandonado,2019,0.0,53.35030046143424
2835,68,SANTANDER,CONTRATACIÓN,Cultivo abandonado,2019,0.0,39.39655652274058
2836,68,SANTANDER,EL CARMEN,Cultivo intermintente,2019,0.0,290.40070431679965
2837,68,SANTANDER,EL PEÑÓN,Cultivo intermintente,2019,0.0,48.039197710284206
2838,68,SANTANDER,EL PLAYÓN,Cultivo abandonado,2019,0.0,169.79174689148832
2839,68,SANTANDER,FLORIÁN,Cultivo abandonado,2019,0.0,72.94268863186544
2840,68,SANTANDER,GUAPOTÁ,Cultivo abandonado,2019,0.0,36.39791796569413
2841,68,SANTANDER,GUAVATÁ,Cultivo abandonado,2019,0.0,54.76221276362979
2842,68,SANTANDER,LA BELLEZA,Cultivo intermintente,2019,0.0,65.85147546430451
2843,68,SANTANDER,LA PAZ,Cultivo abandonado,2019,0.0,52.43944661940308
2844,68,SANTANDER,LANDÁZURI,Cultivo abandonado,2019,0.0,167.90106314839704
2845,68,SANTANDER,PALMAS DEL SOCORRO,Cultivo abandonado,2019,0.0,62.05483382377844
2846,68,SANTANDER,PUERTO PARRA,Cultivo abandonado,2019,0.0,118.16514520597087
2847,68,SANTANDER,RIONEGRO,Cultivo intermintente,2019,1.21,1159.9815866232454
2848,68,SANTANDER,SABANA DE TORRES,Cultivo abandonado,2019,0.0,773.7019453828682
2849,68,SANTANDER,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2019,0.0,556.3479085367967
2850,68,SANTANDER,SANTA HELENA DEL OPÓN,Cultivo intermintente,2019,1.18,40.73841808671167
2851,68,SANTANDER,SIMACOTA,Cultivo intermintente,2019,0.0,133.91656601515697
2852,68,SANTANDER,SOCORRO,Cultivo abandonado,2019,0.0,504.9433914365909
2853,68,SANTANDER,SUCRE,Cultivo abandonado,2019,0.0,74.6267328157481
2854,68,SANTANDER,VÉLEZ,Cultivo abandonado,2019,0.0,302.3753642628456
2855,76,VALLE DEL CAUCA,BOLÍVAR,Cultivo permanente,2019,17.39,208.70405241523065
2856,76,VALLE DEL CAUCA,BUENAVENTURA,Cultivo permanente,2019,918.49,4151.323217179364
2857,76,VALLE DEL CAUCA,CALI,Cultivo abandonado,2019,0.0,43780.06613808904
2858,76,VALLE DEL CAUCA,CALIMA ,Cultivo permanente,2019,14.54,318.4262746034637
2859,76,VALLE DEL CAUCA,DAGUA,Cultivo permanente,2019,58.64,902.3176594317906
2860,76,VALLE DEL CAUCA,JAMUNDÍ,Cultivo intermintente,2019,1319.94,2733.493414611625
2861,76,VALLE DEL CAUCA,TULUÁ,Cultivo intermintente,2019,0.0,3646.709820932874
2862,97,VAUPÉS,CARURÚ,Cultivo permanente,2019,25.95,24.802353376984087
2863,97,VAUPÉS,MITÚ,Cultivo abandonado,2019,0.0,229.6658806797215
2864,97,VAUPÉS,PACOA ,Cultivo abandonado,2019,0.0,14.13471250672964
2865,97,VAUPÉS,PAPUNAUA ,Cultivo abandonado,2019,0.0,2.4781329236423835
2866,97,VAUPÉS,TARAIRA,Cultivo abandonado,2019,0.0,18.648160419970857
2867,97,VAUPÉS,YAVARATÉ ,Cultivo abandonado,2019,0.0,3.544543501411664
2868,99,VICHADA,CUMARIBO,Cultivo permanente,2019,245.3,275.69499974691104
2869,99,VICHADA,LA PRIMAVERA,Cultivo abandonado,2019,0.0,196.68811978568712
2870,99,VICHADA,SANTA ROSALÍA,Cultivo abandonado,2019,0.0,59.19490372580504
2871,91,AMAZONAS,EL ENCANTO ,Cultivo intermintente,2020,0.0,13.293537910024325
2872,91,AMAZONAS,LA CHORRERA ,Cultivo intermintente,2020,0.0,8.251724764398713
2873,91,AMAZONAS,LA PEDRERA ,Cultivo abandonado,2020,0.0,16.280754457357183
2874,91,AMAZONAS,LA VICTORIA  ,Cultivo abandonado,2020,0.0,2.9124870460341694
2875,91,AMAZONAS,MIRITÍ-PARANÁ  ,Cultivo abandonado,2020,0.0,5.339836271945256
2876,91,AMAZONAS,PUERTO ALEGRÍA ,Cultivo permanente,2020,61.45,6.150707569630012
2877,91,AMAZONAS,PUERTO ARICA ,Cultivo abandonado,2020,0.0,4.515308031780721
2878,91,AMAZONAS,SANTANDER  ,Cultivo abandonado,2020,0.0,9.281212126967938
2879,5,ANTIOQUIA,AMALFI,Cultivo permanente,2020,209.8,869.5580651116113
2880,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2020,1088.88,171.83437799121523
2881,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2020,5.69,2491.91793070369
2882,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2020,0.0,68.42709592452776
2883,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2020,88.59,91.31196478142563
2884,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2020,1273.92,394.93892910157143
2885,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2020,179.43,68.5196291364964
2886,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2020,0.0,57.38037219404694
2887,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2020,0.0,1214.2687710711978
2888,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2020,0.0,722.5659203281494
2889,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2020,0.0,1699.5736348417997
2890,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2020,4.1,934.6689272295868
2891,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2020,0.0,149.45211317228217
2892,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2020,0.0,265.94174616022497
2893,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2020,1265.7,944.3323995902089
2894,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2020,0.0,281.97285004553754
2895,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2020,0.0,369.9091272950741
2896,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2020,967.34,234.6373322998322
2897,5,ANTIOQUIA,MACEO,Cultivo abandonado,2020,0.0,109.82615353590637
2898,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2020,8.12,45.90987945884124
2899,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2020,1.1,209.53366778976473
2900,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2020,0.0,99.37318892458387
2901,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2020,551.1,297.13615002039205
2902,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2020,0.0,509.9991635717583
2903,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2020,0.0,649.1975569046525
2904,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2020,0.0,433.21063617229146
2905,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2020,0.0,212.10176193087935
2906,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2020,38.88,1130.5657903434999
2907,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2020,0.0,82.64863424886977
2908,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2020,0.0,884.0305700148148
2909,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2020,13.75,71.06081338055478
2910,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2020,2.1,115.10916634619893
2911,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2020,0.0,267.398531608291
2912,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2020,0.0,220.11516742575574
2913,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2020,0.0,208.29895227336976
2914,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2020,0.0,1023.2955547898412
2915,5,ANTIOQUIA,SEGOVIA,Cultivo permanente,2020,200.11,1192.34214840886
2916,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2020,0.0,934.4045332389458
2917,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2020,2465.65,303.80317023153015
2918,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2020,0.0,79.92310146438813
2919,5,ANTIOQUIA,TURBO,Cultivo permanente,2020,46.07,2301.984158840482
2920,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2020,0.0,94.32319158724769
2921,5,ANTIOQUIA,URRAO,Cultivo abandonado,2020,0.0,824.1577329294844
2922,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2020,2833.73,124.33461023185886
2923,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2020,27.4,123.63435324125528
2924,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2020,0.0,81.82817270250283
2925,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2020,40.38,70.96142956429846
2926,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2020,79.69,562.0004939033128
2927,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2020,3.92,235.6432750164792
2928,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2020,8.72,686.5791668953183
2929,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2020,686.02,418.5749894512637
2930,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2020,0.0,1204.1176529917566
2931,81,ARAUCA,FORTUL,Cultivo abandonado,2020,0.0,234.26458258370832
2932,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2020,0.0,81.01582072100148
2933,81,ARAUCA,SARAVENA,Cultivo abandonado,2020,0.0,553.782456657819
2934,81,ARAUCA,TAME,Cultivo abandonado,2020,0.0,1084.9601374084548
2935,13,BOLÍVAR,ACHÍ,Cultivo permanente,2020,5.72,229.73493327096634
2936,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2020,0.0,75.55954220076282
2937,13,BOLÍVAR,ARENAL,Cultivo permanente,2020,35.55,74.66238008796877
2938,13,BOLÍVAR,BARRANCO DE LOBA,Cultivo intermintente,2020,0.0,102.2825293537013
2939,13,BOLÍVAR,CANTAGALLO,Cultivo permanente,2020,811.66,587.9603880326586
2940,13,BOLÍVAR,EL PEÑÓN,Cultivo abandonado,2020,0.0,75.45972387354516
2941,13,BOLÍVAR,MONTECRISTO,Cultivo permanente,2020,576.61,181.70216353536378
2942,13,BOLÍVAR,MORALES,Cultivo permanente,2020,148.75,182.78826079304227
2943,13,BOLÍVAR,NOROSI,Cultivo permanente,2020,13.32,176.36762900216107
2944,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2020,66.0,114.86885545285082
2945,13,BOLÍVAR,SAN JACINTO DEL CAUCA,Cultivo permanente,2020,172.27,139.39224278300105
2946,13,BOLÍVAR,SAN MARTÍN DE LOBA,Cultivo intermintente,2020,2.84,220.58270169110423
2947,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2020,3218.26,286.6675438465458
2948,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2020,2468.01,320.66364979962117
