,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Cobertura de acueducto,Cobertura de alcantarillado
302,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2009,0.0,49.28,49.28
303,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2009,2.0,100.0,100.0
304,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2009,0.0,82.16,82.16
305,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2009,121.0,100.0,100.0
306,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2009,0.0,99.9,21.47
307,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2009,45.0,9.04,8.98
308,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2009,71.0,23.26,23.26
309,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2009,182.0,100.0,100.0
310,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2009,1.0,21.39,21.39
311,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2009,17.0,29.66,29.66
312,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2009,0.0,15.44,15.44
313,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2009,0.0,26.55,26.55
314,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2009,16.0,43.11,30.07
315,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2009,773.0,74.84,74.84
316,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2009,0.0,46.83,24.63
317,5,ANTIOQUIA,TURBO,Cultivo permanente,2009,26.0,20.44,13.31
318,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2009,0.0,28.68,28.68
319,5,ANTIOQUIA,URRAO,Cultivo abandonado,2009,0.0,53.47,53.47
320,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2009,422.0,51.85,21.29
321,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2009,20.0,64.21,64.21
322,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2009,1.0,90.13,90.13
323,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2009,6.0,93.16,89.56
324,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2009,9.0,99.99,99.99
325,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2009,0.0,27.45,27.45
326,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2009,153.0,34.88,33.87
327,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2009,240.0,0.0,0.0
328,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2009,200.0,53.68,23.2
329,81,ARAUCA,FORTUL,Cultivo abandonado,2009,72.0,39.75,67.62
330,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2009,8.0,100.0,100.0
331,81,ARAUCA,TAME,Cultivo abandonado,2009,103.0,39.02,32.86
332,13,BOLÍVAR,ACHÍ,Cultivo permanente,2009,14.0,20.97,0.0
333,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2009,67.0,35.16,0.0
334,13,BOLÍVAR,ARENAL,Cultivo permanente,2009,182.0,93.68,0.0
335,13,BOLÍVAR,BARRANCO DE LOBA,Cultivo intermintente,2009,68.0,88.2,0.0
336,13,BOLÍVAR,CANTAGALLO,Cultivo permanente,2009,727.0,100.0,100.0
337,13,BOLÍVAR,EL PEÑÓN,Cultivo abandonado,2009,0.0,16.38,0.0
338,13,BOLÍVAR,MONTECRISTO,Cultivo permanente,2009,679.0,0.0,0.0
339,13,BOLÍVAR,MORALES,Cultivo permanente,2009,163.0,32.87,32.87
340,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2009,276.0,100.0,100.0
341,13,BOLÍVAR,SAN MARTÍN DE LOBA,Cultivo intermintente,2009,114.0,38.27,24.96
342,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2009,742.0,100.0,100.0
343,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2009,1083.0,62.35,62.35
344,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2009,319.0,35.75,0.0
345,15,BOYACÁ,COPER,Cultivo abandonado,2009,0.0,19.78,7.51
346,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2009,4.0,100.0,100.0
347,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2009,1.0,15.67,15.67
348,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2009,0.0,36.29,13.29
349,15,BOYACÁ,MUZO,Cultivo abandonado,2009,0.0,44.94,44.94
350,15,BOYACÁ,OTANCHE,Cultivo intermintente,2009,106.0,20.17,18.53
351,15,BOYACÁ,PAUNA,Cultivo abandonado,2009,0.0,32.88,26.34
352,15,BOYACÁ,PUERTO BOYACÁ,Cultivo permanente,2009,56.0,100.0,99.11
353,15,BOYACÁ,QUÍPAMA,Cultivo abandonado,2009,6.0,29.77,29.77
354,15,BOYACÁ,SAN PABLO DE BORBUR,Cultivo abandonado,2009,10.0,16.91,14.93
355,15,BOYACÁ,SANTA SOFÍA,Cultivo abandonado,2009,0.0,51.16,27.47
356,15,BOYACÁ,TUNUNGUÁ,Cultivo abandonado,2009,0.0,33.75,7.87
357,17,CALDAS,MANZANARES,Cultivo abandonado,2009,0.0,100.0,43.41
358,17,CALDAS,PENSILVANIA,Cultivo abandonado,2009,2.0,26.54,99.03
359,17,CALDAS,SAMANÁ,Cultivo abandonado,2009,127.0,100.0,100.0
360,17,CALDAS,VICTORIA,Cultivo abandonado,2009,0.0,59.27,47.36
361,18,CAQUETÁ,ALBANIA,Cultivo permanente,2009,12.0,65.37,65.37
362,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2009,63.0,100.0,100.0
363,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2009,781.0,100.0,100.0
364,18,CAQUETÁ,CURILLO,Cultivo permanente,2009,114.0,30.92,30.92
365,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2009,143.0,67.77,60.8
366,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2009,66.0,79.58,79.58
367,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2009,10.0,51.83,35.84
368,18,CAQUETÁ,MILÁN,Cultivo permanente,2009,217.0,70.86,54.6
369,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2009,267.0,24.09,24.09
370,18,CAQUETÁ,MORELIA,Cultivo intermintente,2009,6.0,33.08,33.08
371,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2009,429.0,99.97,99.97
372,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2009,119.0,100.0,100.0
373,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2009,545.0,51.18,51.18
374,18,CAQUETÁ,SOLANO,Cultivo permanente,2009,743.0,100.0,81.04
375,18,CAQUETÁ,SOLITA,Cultivo permanente,2009,121.0,32.23,33.09
376,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2009,123.0,18.71,18.71
377,19,CAUCA,ALMAGUER,Cultivo abandonado,2009,0.0,100.0,10.37
378,19,CAUCA,BOLÍVAR,Cultivo permanente,2009,108.0,99.93,5.77
379,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2009,5.0,100.0,4.63
380,19,CAUCA,CAJIBÍO,Cultivo intermintente,2009,2.0,15.22,2.19
381,19,CAUCA,CALDONO,Cultivo emergente,2009,0.0,85.92,3.41
382,19,CAUCA,CALOTO,Cultivo intermintente,2009,0.0,56.76,18.35
383,19,CAUCA,CORINTO,Cultivo intermintente,2009,0.0,55.77,55.77
384,19,CAUCA,EL TAMBO,Cultivo permanente,2009,1284.0,100.0,4.08
385,19,CAUCA,FLORENCIA,Cultivo abandonado,2009,12.0,100.0,10.24
386,19,CAUCA,GUAPI,Cultivo permanente,2009,1368.0,89.8,89.71
387,19,CAUCA,JAMBALÓ,Cultivo emergente,2009,0.0,100.0,7.87
388,19,CAUCA,LA SIERRA,Cultivo abandonado,2009,0.0,55.31,7.95
389,19,CAUCA,LA VEGA,Cultivo abandonado,2009,0.0,56.23,14.25
390,19,CAUCA,LÓPEZ,Cultivo permanente,2009,921.0,100.0,37.81
391,19,CAUCA,MERCADERES,Cultivo intermintente,2009,75.0,100.0,32.97
392,19,CAUCA,MIRANDA,Cultivo intermintente,2009,0.0,51.33,48.97
393,19,CAUCA,MORALES,Cultivo permanente,2009,32.0,32.16,6.7
394,19,CAUCA,PATÍA  ,Cultivo permanente,2009,109.0,23.04,17.89
395,19,CAUCA,PIAMONTE,Cultivo permanente,2009,165.0,88.49,0.0
396,19,CAUCA,PIENDAMÓ,Cultivo emergente,2009,0.0,62.54,18.35
397,19,CAUCA,ROSAS,Cultivo intermintente,2009,0.0,100.0,6.76
398,19,CAUCA,SANTA ROSA,Cultivo intermintente,2009,12.0,10.77,10.77
399,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2009,0.0,95.84,73.48
400,19,CAUCA,SUÁREZ,Cultivo permanente,2009,4.0,95.57,17.68
401,19,CAUCA,SUCRE,Cultivo permanente,2009,0.0,47.71,14.62
402,19,CAUCA,TIMBÍO,Cultivo intermintente,2009,0.0,100.0,37.07
403,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2009,1698.0,55.99,55.99
404,19,CAUCA,TORIBÍO,Cultivo intermintente,2009,0.0,20.36,9.55
405,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2009,0.0,77.9,76.44
406,20,CESAR,GONZÁLEZ,Cultivo permanente,2009,0.0,33.87,33.87
407,20,CESAR,PAILITAS,Cultivo abandonado,2009,0.0,77.17,77.17
408,20,CESAR,SAN ALBERTO,Cultivo intermintente,2009,0.0,100.0,100.0
409,20,CESAR,SAN MARTÍN,Cultivo intermintente,2009,0.0,44.4,44.4
410,27,CHOCÓ,ACANDÍ,Cultivo permanente,2009,0.0,100.0,37.9
411,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2009,159.0,34.52,0.0
412,27,CHOCÓ,ATRATO ,Cultivo intermintente,2009,4.0,77.94,0.0
413,27,CHOCÓ,BAHÍA SOLANO ,Cultivo abandonado,2009,0.0,100.0,85.38
414,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2009,147.0,100.0,71.59
415,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2009,0.0,0.0,0.0
416,27,CHOCÓ,CONDOTO,Cultivo permanente,2009,13.0,63.01,63.01
417,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2009,63.0,100.0,100.0
418,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2009,24.0,100.0,100.0
419,27,CHOCÓ,ISTMINA,Cultivo permanente,2009,497.0,100.0,100.0
420,27,CHOCÓ,LLORÓ,Cultivo intermintente,2009,0.0,100.0,100.0
421,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2009,0.0,99.15,0.0
422,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2009,254.0,0.0,0.0
423,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2009,0.0,45.56,45.56
424,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2009,19.0,100.0,46.55
425,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2009,42.0,100.0,100.0
426,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2009,0.0,100.0,0.0
427,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2009,0.0,100.0,99.37
428,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2009,75.0,0.0,0.0
429,27,CHOCÓ,SIPÍ,Cultivo permanente,2009,122.0,80.19,80.19
430,27,CHOCÓ,TADÓ,Cultivo abandonado,2009,0.0,100.0,100.0
431,27,CHOCÓ,UNGUÍA,Cultivo permanente,2009,0.0,84.72,56.2
432,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2009,0.0,100.0,100.0
433,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2009,0.0,55.01,0.0
434,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2009,681.0,53.01,53.01
435,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2009,728.0,40.2,40.2
436,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2009,0.0,99.93,0.0
437,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2009,1360.0,95.27,55.97
438,23,CÓRDOBA,VALENCIA,Cultivo permanente,2009,12.0,5.53,1.96
439,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2009,0.0,25.21,13.31
440,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2009,0.0,100.0,100.0
441,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2009,0.0,100.0,100.0
442,94,GUAINÍA,INIRIDA,Cultivo abandonado,2009,114.0,18.57,13.74
443,95,GUAVIARE,CALAMAR,Cultivo permanente,2009,721.0,57.65,0.0
444,95,GUAVIARE,EL RETORNO,Cultivo permanente,2009,2371.0,40.57,36.43
445,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2009,2325.0,8.91,0.0
446,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2009,2907.0,6.3,7.11
447,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2009,163.0,70.14,28.62
448,44,LA GUAJIRA,RIOHACHA,Cultivo abandonado,2009,0.0,83.75,83.75
449,47,MAGDALENA,CIÉNAGA,Cultivo abandonado,2009,4.0,25.27,25.27
450,47,MAGDALENA,FUNDACIÓN,Cultivo abandonado,2009,15.0,100.0,100.0
451,47,MAGDALENA,SANTA MARTA ,Cultivo permanente,2009,111.0,45.43,39.33
452,50,META,LA MACARENA,Cultivo permanente,2009,189.0,16.53,11.48
453,50,META,LEJANÍAS,Cultivo abandonado,2009,0.0,21.54,18.75
454,50,META,MAPIRIPÁN,Cultivo permanente,2009,2123.0,15.38,11.53
455,50,META,MESETAS,Cultivo intermintente,2009,19.0,17.98,15.9
456,50,META,PUERTO CONCORDIA,Cultivo permanente,2009,82.0,1.52,1.05
457,50,META,PUERTO GAITÁN,Cultivo abandonado,2009,212.0,77.79,65.14
458,50,META,PUERTO LLERAS,Cultivo intermintente,2009,30.0,12.56,0.0
459,50,META,PUERTO LÓPEZ,Cultivo abandonado,2009,0.0,73.06,73.06
460,50,META,PUERTO RICO,Cultivo permanente,2009,860.0,34.14,34.14
461,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2009,27.0,15.0,12.25
462,50,META,SAN MARTÍN,Cultivo abandonado,2009,0.0,93.7,93.39
463,50,META,URIBE,Cultivo intermintente,2009,8.0,21.97,18.08
464,50,META,VISTAHERMOSA,Cultivo permanente,2009,745.0,54.5,40.43
465,52,NARIÑO,ANCUYA,Cultivo intermintente,2009,3.0,99.06,33.71
466,52,NARIÑO,BARBACOAS,Cultivo permanente,2009,2928.0,53.05,53.05
467,52,NARIÑO,BUESACO,Cultivo abandonado,2009,0.0,100.0,84.46
468,52,NARIÑO,CONSACÁ,Cultivo abandonado,2009,0.0,8.69,8.69
469,52,NARIÑO,CONTADERO,Cultivo abandonado,2009,0.0,99.93,25.2
470,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2009,0.0,39.38,11.53
471,52,NARIÑO,CUMBAL,Cultivo abandonado,2009,0.0,50.79,26.08
472,52,NARIÑO,CUMBITARA,Cultivo permanente,2009,451.0,9.0,9.0
473,52,NARIÑO,EL PEÑOL,Cultivo permanente,2009,19.0,100.0,100.0
474,52,NARIÑO,EL TAMBO,Cultivo permanente,2009,4.0,100.0,100.0
475,52,NARIÑO,IPIALES,Cultivo permanente,2009,192.0,52.6,44.97
476,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2009,0.0,4.56,4.56
477,52,NARIÑO,LA LLANADA,Cultivo permanente,2009,35.0,24.25,24.25
478,52,NARIÑO,LA TOLA,Cultivo permanente,2009,465.0,100.0,100.0
479,52,NARIÑO,LEIVA,Cultivo permanente,2009,24.0,42.88,28.33
480,52,NARIÑO,LINARES,Cultivo permanente,2009,11.0,100.0,18.08
481,52,NARIÑO,LOS ANDES ,Cultivo permanente,2009,18.0,100.0,100.0
482,52,NARIÑO,MALLAMA ,Cultivo intermintente,2009,0.0,100.0,100.0
483,52,NARIÑO,POLICARPA,Cultivo permanente,2009,389.0,29.0,29.0
484,52,NARIÑO,PUERRES,Cultivo abandonado,2009,0.0,25.81,25.81
485,52,NARIÑO,RICAURTE,Cultivo permanente,2009,67.0,30.12,15.18
486,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2009,1539.0,19.65,17.9
487,52,NARIÑO,SAN PABLO,Cultivo abandonado,2009,0.0,18.71,16.51
488,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2009,4.0,11.18,4.48
489,52,NARIÑO,TUMACO,Cultivo permanente,2009,4682.0,100.0,0.0
490,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2009,0.0,9.0,9.0
491,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2009,51.0,100.0,100.0
492,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2009,225.0,52.97,49.51
493,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2009,38.0,71.7,69.15
494,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2009,215.0,32.78,32.78
495,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2009,314.0,52.48,52.48
496,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2009,10.0,54.4,34.16
497,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2009,0.0,12.22,12.22
498,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2009,73.0,31.38,30.97
499,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2009,1.0,11.6,11.03
500,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2009,0.0,71.7,71.7
501,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2009,245.0,96.87,96.87
502,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2009,509.0,12.05,10.46
503,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2009,982.0,69.28,61.12
504,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2009,0.0,24.63,24.63
505,86,PUTUMAYO,ORITO,Cultivo permanente,2009,583.0,28.12,28.12
506,86,PUTUMAYO,PUERTO ASÍS,Cultivo permanente,2009,1225.0,6.88,24.62
507,86,PUTUMAYO,PUERTO CAICEDO,Cultivo permanente,2009,326.0,17.65,17.65
508,86,PUTUMAYO,PUERTO LEGUÍZAMO,Cultivo permanente,2009,1150.0,61.53,48.57
509,86,PUTUMAYO,SAN MIGUEL ,Cultivo permanente,2009,263.0,0.0,0.0
510,86,PUTUMAYO,SANTIAGO,Cultivo abandonado,2009,3.0,100.0,100.0
511,86,PUTUMAYO,VALLE DEL GUAMUEZ ,Cultivo permanente,2009,583.0,8.36,16.51
512,68,SANTANDER,ALBANIA,Cultivo abandonado,2009,0.0,5.27,5.27
513,68,SANTANDER,BETULIA,Cultivo abandonado,2009,0.0,41.89,20.65
514,68,SANTANDER,BOLÍVAR,Cultivo intermintente,2009,272.0,15.3,16.47
515,68,SANTANDER,CHIMA,Cultivo abandonado,2009,0.0,17.0,17.0
516,68,SANTANDER,CIMITARRA,Cultivo intermintente,2009,159.0,71.33,71.47
517,68,SANTANDER,CONFINES,Cultivo abandonado,2009,0.0,67.91,16.94
518,68,SANTANDER,CONTRATACIÓN,Cultivo abandonado,2009,5.0,70.76,70.76
519,68,SANTANDER,EL CARMEN,Cultivo intermintente,2009,17.0,22.28,20.95
520,68,SANTANDER,EL PLAYÓN,Cultivo abandonado,2009,14.0,36.81,36.81
521,68,SANTANDER,FLORIÁN,Cultivo abandonado,2009,0.0,83.1,33.47
522,68,SANTANDER,GUAPOTÁ,Cultivo abandonado,2009,0.0,100.0,100.0
523,68,SANTANDER,GUAVATÁ,Cultivo abandonado,2009,0.0,32.87,16.4
524,68,SANTANDER,LA BELLEZA,Cultivo intermintente,2009,72.0,24.89,24.89
525,68,SANTANDER,LA PAZ,Cultivo abandonado,2009,10.0,43.25,40.17
526,68,SANTANDER,LANDÁZURI,Cultivo abandonado,2009,75.0,45.04,38.24
527,68,SANTANDER,PALMAS DEL SOCORRO,Cultivo abandonado,2009,0.0,100.0,28.0
528,68,SANTANDER,PUERTO PARRA,Cultivo abandonado,2009,21.0,66.57,50.93
529,68,SANTANDER,RIONEGRO,Cultivo intermintente,2009,21.0,42.76,42.76
530,68,SANTANDER,SABANA DE TORRES,Cultivo abandonado,2009,0.0,18.15,17.79
531,68,SANTANDER,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2009,1.0,48.96,48.96
532,68,SANTANDER,SANTA HELENA DEL OPÓN,Cultivo intermintente,2009,38.0,10.1,10.1
533,68,SANTANDER,SOCORRO,Cultivo abandonado,2009,0.0,53.02,53.0
534,68,SANTANDER,SUCRE,Cultivo abandonado,2009,191.0,9.98,2.45
535,68,SANTANDER,VÉLEZ,Cultivo abandonado,2009,29.0,52.9,49.49
536,76,VALLE DEL CAUCA,BOLÍVAR,Cultivo permanente,2009,1.0,24.97,24.97
537,76,VALLE DEL CAUCA,BUENAVENTURA,Cultivo permanente,2009,794.0,8.95,7.52
538,76,VALLE DEL CAUCA,CALI,Cultivo abandonado,2009,0.0,70.62,70.39
539,76,VALLE DEL CAUCA,CALIMA ,Cultivo permanente,2009,134.0,52.19,55.24
540,76,VALLE DEL CAUCA,DAGUA,Cultivo permanente,2009,0.0,58.22,7.64
541,76,VALLE DEL CAUCA,JAMUNDÍ,Cultivo intermintente,2009,0.0,99.62,84.9
542,76,VALLE DEL CAUCA,TULUÁ,Cultivo intermintente,2009,0.0,71.65,68.48
543,97,VAUPÉS,CARURÚ,Cultivo permanente,2009,63.0,53.62,44.44
544,97,VAUPÉS,TARAIRA,Cultivo abandonado,2009,1.0,78.7,78.7
545,99,VICHADA,CUMARIBO,Cultivo permanente,2009,3093.0,24.55,24.55
546,99,VICHADA,LA PRIMAVERA,Cultivo abandonado,2009,35.0,14.06,0.0
547,99,VICHADA,SANTA ROSALÍA,Cultivo abandonado,2009,12.0,100.0,100.0
548,5,ANTIOQUIA,AMALFI,Cultivo permanente,2010,103.0,51.84,51.84
549,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2010,526.0,37.23,37.23
550,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2010,70.0,97.28,97.28
551,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2010,9.0,17.14,3.36
552,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2010,94.0,32.67,32.67
553,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2010,1056.0,79.41,64.28
554,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2010,0.0,16.73,16.73
555,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2010,2.0,51.57,51.57
556,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2010,4.0,100.0,100.0
557,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2010,0.0,53.07,43.21
558,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2010,0.0,89.97,89.97
559,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2010,7.0,89.18,89.18
560,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2010,0.0,26.96,26.96
561,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2010,4.0,48.58,40.91
562,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2010,1110.0,78.5,52.6
563,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2010,0.0,50.58,50.58
564,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2010,0.0,34.42,50.43
565,5,ANTIOQUIA,MACEO,Cultivo abandonado,2010,0.0,100.0,92.15
566,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2010,0.0,0.0,100.0
567,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2010,7.0,100.0,100.0
568,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2010,29.0,11.53,11.53
569,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2010,119.0,100.0,0.0
570,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2010,0.0,19.47,11.47
571,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2010,0.0,81.79,81.79
572,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2010,17.0,78.83,78.83
573,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2010,0.0,82.16,82.16
574,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2010,85.0,10.07,10.07
575,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2010,0.0,99.9,23.79
576,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2010,13.0,10.26,10.26
577,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2010,139.0,20.87,20.87
578,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2010,37.0,100.0,41.06
579,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2010,0.0,32.56,24.64
580,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2010,0.0,36.87,36.87
581,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2010,2.0,15.23,15.23
582,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2010,0.0,18.9,18.9
583,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2010,45.0,43.11,30.07
584,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2010,986.0,100.0,87.07
585,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2010,0.0,46.83,24.63
586,5,ANTIOQUIA,TURBO,Cultivo permanente,2010,12.0,38.72,8.59
587,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2010,0.0,28.76,28.76
588,5,ANTIOQUIA,URRAO,Cultivo abandonado,2010,22.0,21.36,21.37
589,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2010,134.0,91.49,48.61
590,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2010,0.0,66.26,66.26
591,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2010,0.0,90.13,90.13
592,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2010,0.0,64.34,45.13
593,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2010,2.0,96.96,96.96
594,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2010,0.0,27.64,27.64
595,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2010,0.0,48.51,35.47
596,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2010,384.0,0.0,0.0
597,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2010,123.0,14.05,13.98
598,81,ARAUCA,FORTUL,Cultivo abandonado,2010,46.0,39.94,67.46
599,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2010,3.0,100.0,100.0
600,81,ARAUCA,SARAVENA,Cultivo abandonado,2010,15.0,46.2,46.18
601,81,ARAUCA,TAME,Cultivo abandonado,2010,60.0,38.69,32.58
602,13,BOLÍVAR,ACHÍ,Cultivo permanente,2010,60.0,21.42,0.0
603,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2010,6.0,62.3,0.0
