,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,Categoría cultivo,AÑO,Hectáreas cultivadas,IICA,Categoría IICA
832,52,NARIÑO,52435,MALLAMA ,Cultivo intermintente,2019,16.32,0.39,Bajo
833,52,NARIÑO,52473,MOSQUERA,Cultivo permanente,2019,199.71,0.15,Bajo
834,52,NARIÑO,52490,OLAYA HERRERA ,Cultivo permanente,2019,3561.9,0.47,Medio bajo
835,52,NARIÑO,52540,POLICARPA,Cultivo permanente,2019,794.31,0.29,Bajo
836,52,NARIÑO,52573,PUERRES,Cultivo abandonado,2019,0.0,0.01,Bajo
837,52,NARIÑO,52612,RICAURTE,Cultivo permanente,2019,640.93,0.3,Bajo
838,52,NARIÑO,52621,ROBERTO PAYÁN ,Cultivo permanente,2019,2990.16,0.38,Bajo
839,52,NARIÑO,52678,SAMANIEGO,Cultivo permanente,2019,701.62,0.22,Bajo
840,52,NARIÑO,52693,SAN PABLO,Cultivo abandonado,2019,0.0,0.05,Bajo
841,52,NARIÑO,52683,SANDONÁ,Cultivo intermintente,2019,7.0,0.01,Bajo
842,52,NARIÑO,52696,SANTA BÁRBARA ,Cultivo permanente,2019,486.34,0.51,Medio bajo
843,52,NARIÑO,52699,SANTA CRUZ ,Cultivo permanente,2019,626.34,0.06,Bajo
844,52,NARIÑO,52835,TUMACO,Cultivo permanente,2019,11830.26,0.7,Medio bajo
845,54,NORTE DE SANTANDER,54003,ÁBREGO,Cultivo permanente,2019,84.43,0.22,Bajo
846,54,NORTE DE SANTANDER,54109,BUCARASICA,Cultivo intermintente,2019,18.48,0.03,Bajo
847,54,NORTE DE SANTANDER,54128,CÁCHIRA,Cultivo abandonado,2019,0.0,0.0,Bajo
848,54,NORTE DE SANTANDER,54206,CONVENCIÓN,Cultivo permanente,2019,2018.0,0.45,Bajo
849,54,NORTE DE SANTANDER,54001,CÚCUTA,Cultivo permanente,2019,368.82,0.05,Bajo
850,54,NORTE DE SANTANDER,54245,EL CARMEN,Cultivo permanente,2019,1156.82,0.14,Bajo
851,54,NORTE DE SANTANDER,54250,EL TARRA,Cultivo permanente,2019,5724.83,0.44,Bajo
852,54,NORTE DE SANTANDER,54261,EL ZULIA,Cultivo permanente,2019,167.66,0.06,Bajo
853,54,NORTE DE SANTANDER,54344,HACARÍ,Cultivo permanente,2019,583.99,1.8,Muy Alto
854,54,NORTE DE SANTANDER,54385,LA ESPERANZA,Cultivo intermintente,2019,5.13,0.02,Bajo
855,54,NORTE DE SANTANDER,54398,LA PLAYA,Cultivo intermintente,2019,42.37,0.54,Medio bajo
856,54,NORTE DE SANTANDER,54418,LOURDES,Cultivo abandonado,2019,0.0,0.0,Bajo
857,54,NORTE DE SANTANDER,54498,OCAÑA,Cultivo permanente,2019,47.73,0.06,Bajo
858,54,NORTE DE SANTANDER,54670,SAN CALIXTO,Cultivo permanente,2019,1130.19,0.9,Medio
859,54,NORTE DE SANTANDER,54720,SARDINATA,Cultivo permanente,2019,6515.98,0.32,Bajo
860,54,NORTE DE SANTANDER,54800,TEORAMA,Cultivo permanente,2019,3953.83,0.63,Medio bajo
861,54,NORTE DE SANTANDER,54810,TIBÚ,Cultivo permanente,2019,19892.71,1.06,Alto
862,54,NORTE DE SANTANDER,54820,TOLEDO,Cultivo abandonado,2019,0.0,0.11,Bajo
863,86,PUTUMAYO,86001,MOCOA,Cultivo permanente,2019,77.08,0.02,Bajo
864,86,PUTUMAYO,86320,ORITO,Cultivo permanente,2019,3073.3,0.18,Bajo
865,86,PUTUMAYO,86568,PUERTO ASÍS,Cultivo permanente,2019,6809.74,0.47,Medio bajo
866,86,PUTUMAYO,86569,PUERTO CAICEDO,Cultivo permanente,2019,2616.56,0.16,Bajo
867,86,PUTUMAYO,86571,PUERTO GUZMÁN,Cultivo permanente,2019,1749.87,0.13,Bajo
868,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,Cultivo permanente,2019,1651.81,0.1,Bajo
869,86,PUTUMAYO,86757,SAN MIGUEL ,Cultivo permanente,2019,3752.43,0.29,Bajo
870,86,PUTUMAYO,86760,SANTIAGO,Cultivo abandonado,2019,0.0,0.01,Bajo
871,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ ,Cultivo permanente,2019,3539.45,0.34,Bajo
872,86,PUTUMAYO,86885,VILLAGARZÓN,Cultivo permanente,2019,1702.67,0.1,Bajo
873,68,SANTANDER,68020,ALBANIA,Cultivo abandonado,2019,0.0,0.0,Bajo
874,68,SANTANDER,68092,BETULIA,Cultivo abandonado,2019,0.0,0.0,Bajo
875,68,SANTANDER,68101,BOLÍVAR,Cultivo intermintente,2019,0.0,0.01,Bajo
876,68,SANTANDER,68176,CHIMA,Cultivo abandonado,2019,0.0,0.0,Bajo
877,68,SANTANDER,68190,CIMITARRA,Cultivo intermintente,2019,0.0,0.03,Bajo
878,68,SANTANDER,68209,CONFINES,Cultivo abandonado,2019,0.0,0.03,Bajo
879,68,SANTANDER,68211,CONTRATACIÓN,Cultivo abandonado,2019,0.0,0.0,Bajo
880,68,SANTANDER,68235,EL CARMEN,Cultivo intermintente,2019,0.0,0.0,Bajo
881,68,SANTANDER,68250,EL PEÑÓN,Cultivo intermintente,2019,0.0,0.05,Bajo
882,68,SANTANDER,68255,EL PLAYÓN,Cultivo abandonado,2019,0.0,0.03,Bajo
883,68,SANTANDER,68271,FLORIÁN,Cultivo abandonado,2019,0.0,0.03,Bajo
884,68,SANTANDER,68322,GUAPOTÁ,Cultivo abandonado,2019,0.0,0.0,Bajo
885,68,SANTANDER,68324,GUAVATÁ,Cultivo abandonado,2019,0.0,0.0,Bajo
886,68,SANTANDER,68377,LA BELLEZA,Cultivo intermintente,2019,0.0,0.03,Bajo
887,68,SANTANDER,68397,LA PAZ,Cultivo abandonado,2019,0.0,0.0,Bajo
888,68,SANTANDER,68385,LANDÁZURI,Cultivo abandonado,2019,0.0,0.02,Bajo
889,68,SANTANDER,68524,PALMAS DEL SOCORRO,Cultivo abandonado,2019,0.0,0.0,Bajo
890,68,SANTANDER,68573,PUERTO PARRA,Cultivo abandonado,2019,0.0,0.0,Bajo
891,68,SANTANDER,68615,RIONEGRO,Cultivo intermintente,2019,1.21,0.02,Bajo
892,68,SANTANDER,68655,SABANA DE TORRES,Cultivo abandonado,2019,0.0,0.04,Bajo
893,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2019,0.0,0.06,Bajo
894,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Cultivo intermintente,2019,1.18,0.02,Bajo
895,68,SANTANDER,68745,SIMACOTA,Cultivo intermintente,2019,0.0,0.01,Bajo
896,68,SANTANDER,68755,SOCORRO,Cultivo abandonado,2019,0.0,0.0,Bajo
897,68,SANTANDER,68773,SUCRE,Cultivo abandonado,2019,0.0,0.02,Bajo
898,68,SANTANDER,68861,VÉLEZ,Cultivo abandonado,2019,0.0,0.02,Bajo
899,76,VALLE DEL CAUCA,76100,BOLÍVAR,Cultivo permanente,2019,17.39,0.05,Bajo
900,76,VALLE DEL CAUCA,76109,BUENAVENTURA,Cultivo permanente,2019,918.49,0.16,Bajo
901,76,VALLE DEL CAUCA,76001,CALI,Cultivo abandonado,2019,0.0,0.05,Bajo
902,76,VALLE DEL CAUCA,76126,CALIMA ,Cultivo permanente,2019,14.54,0.05,Bajo
903,76,VALLE DEL CAUCA,76233,DAGUA,Cultivo permanente,2019,58.64,0.02,Bajo
904,76,VALLE DEL CAUCA,76364,JAMUNDÍ,Cultivo intermintente,2019,1319.94,0.14,Bajo
905,76,VALLE DEL CAUCA,76834,TULUÁ,Cultivo intermintente,2019,0.0,0.06,Bajo
906,97,VAUPÉS,97161,CARURÚ,Cultivo permanente,2019,25.95,0.03,Bajo
907,97,VAUPÉS,97001,MITÚ,Cultivo abandonado,2019,0.0,0.06,Bajo
908,97,VAUPÉS,97666,TARAIRA,Cultivo abandonado,2019,0.0,0.0,Bajo
909,99,VICHADA,99773,CUMARIBO,Cultivo permanente,2019,245.3,0.05,Bajo
910,99,VICHADA,99524,LA PRIMAVERA,Cultivo abandonado,2019,0.0,0.01,Bajo
911,99,VICHADA,99624,SANTA ROSALÍA,Cultivo abandonado,2019,0.0,0.02,Bajo
912,5,ANTIOQUIA,5031,AMALFI,Cultivo permanente,2020,209.8,0.04,Bajo
913,5,ANTIOQUIA,5040,ANORÍ,Cultivo permanente,2020,1088.88,0.44,Bajo
914,5,ANTIOQUIA,5045,APARTADÓ,Cultivo permanente,2020,5.69,0.06,Bajo
915,5,ANTIOQUIA,5055,ARGELIA,Cultivo abandonado,2020,0.0,0.02,Bajo
916,5,ANTIOQUIA,5107,BRICEÑO,Cultivo permanente,2020,88.59,0.18,Bajo
917,5,ANTIOQUIA,5120,CÁCERES,Cultivo permanente,2020,1273.92,0.48,Medio bajo
918,5,ANTIOQUIA,5134,CAMPAMENTO,Cultivo permanente,2020,179.43,0.3,Bajo
919,5,ANTIOQUIA,5142,CARACOLÍ,Cultivo abandonado,2020,0.0,0.02,Bajo
920,5,ANTIOQUIA,5147,CAREPA,Cultivo abandonado,2020,0.0,0.1,Bajo
921,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,Cultivo abandonado,2020,0.0,0.04,Bajo
922,5,ANTIOQUIA,5154,CAUCASIA,Cultivo intermintente,2020,0.0,0.2,Bajo
923,5,ANTIOQUIA,5172,CHIGORODÓ,Cultivo intermintente,2020,4.1,0.07,Bajo
924,5,ANTIOQUIA,5197,COCORNÁ,Cultivo abandonado,2020,0.0,0.04,Bajo
925,5,ANTIOQUIA,5234,DABEIBA,Cultivo abandonado,2020,0.0,0.29,Bajo
926,5,ANTIOQUIA,5250,EL BAGRE,Cultivo permanente,2020,1265.7,0.22,Bajo
927,5,ANTIOQUIA,5284,FRONTINO,Cultivo abandonado,2020,0.0,0.06,Bajo
928,5,ANTIOQUIA,5310,GÓMEZ PLATA,Cultivo abandonado,2020,0.0,0.03,Bajo
929,5,ANTIOQUIA,5361,ITUANGO,Cultivo permanente,2020,967.34,0.7,Medio bajo
930,5,ANTIOQUIA,5425,MACEO,Cultivo abandonado,2020,0.0,0.06,Bajo
931,5,ANTIOQUIA,5475,MURINDÓ,Cultivo intermintente,2020,8.12,0.82,Medio
932,5,ANTIOQUIA,5480,MUTATÁ,Cultivo intermintente,2020,1.1,0.12,Bajo
933,5,ANTIOQUIA,5483,NARIÑO,Cultivo abandonado,2020,0.0,0.03,Bajo
934,5,ANTIOQUIA,5495,NECHÍ,Cultivo permanente,2020,551.1,0.08,Bajo
935,5,ANTIOQUIA,5490,NECOCLÍ,Cultivo abandonado,2020,0.0,0.03,Bajo
936,5,ANTIOQUIA,5579,PUERTO BERRÍO,Cultivo abandonado,2020,0.0,0.05,Bajo
937,5,ANTIOQUIA,5585,PUERTO NARE,Cultivo abandonado,2020,0.0,0.02,Bajo
938,5,ANTIOQUIA,5591,PUERTO TRIUNFO,Cultivo abandonado,2020,0.0,0.06,Bajo
939,5,ANTIOQUIA,5604,REMEDIOS,Cultivo permanente,2020,38.88,0.11,Bajo
940,5,ANTIOQUIA,5628,SABANALARGA,Cultivo abandonado,2020,0.0,0.09,Bajo
941,5,ANTIOQUIA,5649,SAN CARLOS,Cultivo intermintente,2020,0.0,0.02,Bajo
942,5,ANTIOQUIA,5652,SAN FRANCISCO,Cultivo permanente,2020,13.75,0.22,Bajo
943,5,ANTIOQUIA,5660,SAN LUIS,Cultivo permanente,2020,2.1,0.04,Bajo
944,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,Cultivo intermintente,2020,0.0,0.04,Bajo
945,5,ANTIOQUIA,5667,SAN RAFAEL,Cultivo abandonado,2020,0.0,0.0,Bajo
946,5,ANTIOQUIA,5670,SAN ROQUE,Cultivo abandonado,2020,0.0,0.04,Bajo
947,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,Cultivo abandonado,2020,0.0,0.02,Bajo
948,5,ANTIOQUIA,5736,SEGOVIA,Cultivo permanente,2020,200.11,0.24,Bajo
949,5,ANTIOQUIA,5756,SONSÓN,Cultivo intermintente,2020,0.0,0.06,Bajo
950,5,ANTIOQUIA,5790,TARAZÁ,Cultivo permanente,2020,2465.65,1.29,Alto
951,5,ANTIOQUIA,5819,TOLEDO,Cultivo emergente,2020,0.0,0.08,Bajo
952,5,ANTIOQUIA,5837,TURBO,Cultivo permanente,2020,46.07,0.08,Bajo
953,5,ANTIOQUIA,5842,URAMITA,Cultivo abandonado,2020,0.0,0.04,Bajo
954,5,ANTIOQUIA,5847,URRAO,Cultivo abandonado,2020,0.0,0.22,Bajo
955,5,ANTIOQUIA,5854,VALDIVIA,Cultivo permanente,2020,2833.73,0.42,Bajo
956,5,ANTIOQUIA,5858,VEGACHÍ,Cultivo intermintente,2020,27.4,0.16,Bajo
957,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,Cultivo intermintente,2020,0.0,0.03,Bajo
958,5,ANTIOQUIA,5885,YALÍ,Cultivo intermintente,2020,40.38,0.13,Bajo
959,5,ANTIOQUIA,5887,YARUMAL,Cultivo permanente,2020,79.69,0.15,Bajo
960,5,ANTIOQUIA,5890,YOLOMBÓ,Cultivo intermintente,2020,3.92,0.03,Bajo
961,5,ANTIOQUIA,5893,YONDÓ ,Cultivo intermintente,2020,8.72,0.05,Bajo
962,5,ANTIOQUIA,5895,ZARAGOZA,Cultivo permanente,2020,686.02,0.17,Bajo
963,81,ARAUCA,81065,ARAUQUITA,Cultivo intermintente,2020,0.0,0.35,Bajo
964,81,ARAUCA,81300,FORTUL,Cultivo abandonado,2020,0.0,0.9,Medio
965,81,ARAUCA,81591,PUERTO RONDÓN,Cultivo abandonado,2020,0.0,0.09,Bajo
966,81,ARAUCA,81736,SARAVENA,Cultivo abandonado,2020,0.0,0.23,Bajo
967,81,ARAUCA,81794,TAME,Cultivo abandonado,2020,0.0,0.21,Bajo
968,13,BOLÍVAR,13006,ACHÍ,Cultivo permanente,2020,5.72,0.05,Bajo
969,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,Cultivo intermintente,2020,0.0,0.01,Bajo
970,13,BOLÍVAR,13042,ARENAL,Cultivo permanente,2020,35.55,0.2,Bajo
971,13,BOLÍVAR,13074,BARRANCO DE LOBA,Cultivo intermintente,2020,0.0,0.12,Bajo
972,13,BOLÍVAR,13160,CANTAGALLO,Cultivo permanente,2020,811.66,0.36,Bajo
973,13,BOLÍVAR,13268,EL PEÑÓN,Cultivo abandonado,2020,0.0,0.0,Bajo
974,13,BOLÍVAR,13458,MONTECRISTO,Cultivo permanente,2020,576.61,0.17,Bajo
975,13,BOLÍVAR,13473,MORALES,Cultivo permanente,2020,148.75,0.04,Bajo
976,13,BOLÍVAR,13490,NOROSI,Cultivo permanente,2020,13.32,0.2,Bajo
977,13,BOLÍVAR,13600,RIOVIEJO,Cultivo permanente,2020,66.0,0.07,Bajo
978,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,Cultivo permanente,2020,172.27,0.01,Bajo
979,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,Cultivo intermintente,2020,2.84,0.01,Bajo
980,13,BOLÍVAR,13670,SAN PABLO,Cultivo permanente,2020,3218.26,0.32,Bajo
981,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,Cultivo permanente,2020,2468.01,0.17,Bajo
982,13,BOLÍVAR,13744,SIMITÍ,Cultivo permanente,2020,1652.33,0.09,Bajo
983,13,BOLÍVAR,13810,TIQUISIO ,Cultivo permanente,2020,201.93,0.06,Bajo
984,15,BOYACÁ,15212,COPER,Cultivo abandonado,2020,0.0,0.02,Bajo
985,15,BOYACÁ,15223,CUBARÁ,Cultivo abandonado,2020,0.0,0.13,Bajo
986,15,BOYACÁ,15401,LA VICTORIA,Cultivo abandonado,2020,0.0,0.0,Bajo
987,15,BOYACÁ,15442,MARIPÍ,Cultivo abandonado,2020,0.0,0.0,Bajo
988,15,BOYACÁ,15480,MUZO,Cultivo abandonado,2020,0.0,0.03,Bajo
989,15,BOYACÁ,15507,OTANCHE,Cultivo intermintente,2020,0.0,0.0,Bajo
990,15,BOYACÁ,15531,PAUNA,Cultivo abandonado,2020,0.0,0.0,Bajo
991,15,BOYACÁ,15572,PUERTO BOYACÁ,Cultivo permanente,2020,6.35,0.03,Bajo
992,15,BOYACÁ,15580,QUÍPAMA,Cultivo abandonado,2020,0.0,0.02,Bajo
993,15,BOYACÁ,15681,SAN PABLO DE BORBUR,Cultivo abandonado,2020,0.0,0.0,Bajo
994,15,BOYACÁ,15696,SANTA SOFÍA,Cultivo abandonado,2020,0.0,0.0,Bajo
995,15,BOYACÁ,15832,TUNUNGUÁ,Cultivo abandonado,2020,0.0,0.0,Bajo
996,17,CALDAS,17433,MANZANARES,Cultivo abandonado,2020,0.0,0.02,Bajo
997,17,CALDAS,17495,NORCASIA,Cultivo abandonado,2020,0.0,0.0,Bajo
998,17,CALDAS,17541,PENSILVANIA,Cultivo abandonado,2020,0.0,0.01,Bajo
999,17,CALDAS,17662,SAMANÁ,Cultivo abandonado,2020,0.0,0.04,Bajo
1000,17,CALDAS,17867,VICTORIA,Cultivo abandonado,2020,0.0,0.01,Bajo
1001,18,CAQUETÁ,18029,ALBANIA,Cultivo permanente,2020,37.21,0.0,Bajo
1002,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2020,0.0,0.27,Bajo
1003,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2020,251.71,0.24,Bajo
1004,18,CAQUETÁ,18205,CURILLO,Cultivo permanente,2020,110.42,0.13,Bajo
1005,18,CAQUETÁ,18247,EL DONCELLO,Cultivo permanente,2020,12.43,0.05,Bajo
1006,18,CAQUETÁ,18256,EL PAUJIL,Cultivo permanente,2020,54.38,0.05,Bajo
1007,18,CAQUETÁ,18001,FLORENCIA,Cultivo permanente,2020,12.34,0.03,Bajo
1008,18,CAQUETÁ,18460,MILÁN,Cultivo permanente,2020,252.34,0.15,Bajo
1009,18,CAQUETÁ,18410,MONTAÑITA,Cultivo permanente,2020,461.97,0.34,Bajo
1010,18,CAQUETÁ,18479,MORELIA,Cultivo intermintente,2020,0.0,0.02,Bajo
1011,18,CAQUETÁ,18592,PUERTO RICO,Cultivo permanente,2020,12.93,0.22,Bajo
1012,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2020,430.64,0.28,Bajo
1013,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2020,104.61,0.16,Bajo
1014,18,CAQUETÁ,18756,SOLANO,Cultivo permanente,2020,281.16,0.08,Bajo
1015,18,CAQUETÁ,18785,SOLITA,Cultivo permanente,2020,5.23,0.08,Bajo
1016,18,CAQUETÁ,18860,VALPARAÍSO,Cultivo permanente,2020,27.57,0.29,Bajo
1017,19,CAUCA,19022,ALMAGUER,Cultivo abandonado,2020,0.0,0.11,Bajo
1018,19,CAUCA,19050,ARGELIA,Cultivo permanente,2020,2549.58,0.98,Medio
1019,19,CAUCA,19075,BALBOA,Cultivo permanente,2020,293.98,0.24,Bajo
1020,19,CAUCA,19100,BOLÍVAR,Cultivo permanente,2020,9.58,0.06,Bajo
1021,19,CAUCA,19110,BUENOS AIRES,Cultivo intermintente,2020,507.22,0.29,Bajo
1022,19,CAUCA,19130,CAJIBÍO,Cultivo intermintente,2020,235.23,0.06,Bajo
1023,19,CAUCA,19137,CALDONO,Cultivo emergente,2020,0.0,0.08,Bajo
1024,19,CAUCA,19142,CALOTO,Cultivo intermintente,2020,9.97,0.55,Medio bajo
1025,19,CAUCA,19212,CORINTO,Cultivo intermintente,2020,8.48,0.6,Medio bajo
1026,19,CAUCA,19256,EL TAMBO,Cultivo permanente,2020,7483.6,0.56,Medio bajo
1027,19,CAUCA,19290,FLORENCIA,Cultivo abandonado,2020,0.0,0.05,Bajo
1028,19,CAUCA,19318,GUAPI,Cultivo permanente,2020,594.68,0.22,Bajo
1029,19,CAUCA,19364,JAMBALÓ,Cultivo emergente,2020,39.14,0.09,Bajo
1030,19,CAUCA,19392,LA SIERRA,Cultivo abandonado,2020,0.0,0.03,Bajo
1031,19,CAUCA,19397,LA VEGA,Cultivo abandonado,2020,0.0,0.01,Bajo
1032,19,CAUCA,19418,LÓPEZ,Cultivo permanente,2020,1085.09,0.27,Bajo
1033,19,CAUCA,19450,MERCADERES,Cultivo intermintente,2020,0.0,0.13,Bajo
1034,19,CAUCA,19455,MIRANDA,Cultivo intermintente,2020,34.51,0.14,Bajo
1035,19,CAUCA,19473,MORALES,Cultivo permanente,2020,393.41,0.14,Bajo
1036,19,CAUCA,19532,PATÍA  ,Cultivo permanente,2020,485.32,0.33,Bajo
1037,19,CAUCA,19533,PIAMONTE,Cultivo permanente,2020,867.1,0.41,Bajo
1038,19,CAUCA,19548,PIENDAMÓ,Cultivo emergente,2020,0.0,0.02,Bajo
1039,19,CAUCA,19622,ROSAS,Cultivo intermintente,2020,0.0,0.06,Bajo
1040,19,CAUCA,19701,SANTA ROSA,Cultivo intermintente,2020,0.0,0.03,Bajo
1041,19,CAUCA,19698,SANTANDER DE QUILICHAO,Cultivo emergente,2020,5.46,0.14,Bajo
1042,19,CAUCA,19760,SOTARÁ ,Cultivo abandonado,2020,0.0,0.02,Bajo
1043,19,CAUCA,19780,SUÁREZ,Cultivo permanente,2020,668.49,0.14,Bajo
1044,19,CAUCA,19785,SUCRE,Cultivo permanente,2020,8.49,0.02,Bajo
1045,19,CAUCA,19807,TIMBÍO,Cultivo intermintente,2020,0.0,0.06,Bajo
1046,19,CAUCA,19809,TIMBIQUÍ,Cultivo permanente,2020,1263.01,0.13,Bajo
1047,19,CAUCA,19821,TORIBÍO,Cultivo intermintente,2020,1.49,0.11,Bajo
1048,20,CESAR,20178,CHIRIGUANÁ,Cultivo abandonado,2020,0.0,0.01,Bajo
1049,20,CESAR,20310,GONZÁLEZ,Cultivo permanente,2020,28.51,0.3,Bajo
1050,20,CESAR,20517,PAILITAS,Cultivo abandonado,2020,0.0,0.18,Bajo
1051,20,CESAR,20710,SAN ALBERTO,Cultivo intermintente,2020,1.97,0.01,Bajo
1052,20,CESAR,20770,SAN MARTÍN,Cultivo intermintente,2020,1.74,0.08,Bajo
1053,27,CHOCÓ,27006,ACANDÍ,Cultivo permanente,2020,1.69,0.18,Bajo
1054,27,CHOCÓ,27025,ALTO BAUDÓ ,Cultivo permanente,2020,34.09,0.53,Medio bajo
1055,27,CHOCÓ,27050,ATRATO ,Cultivo intermintente,2020,0.0,0.8,Medio
1056,27,CHOCÓ,27075,BAHÍA SOLANO ,Cultivo abandonado,2020,0.0,0.43,Bajo
1057,27,CHOCÓ,27077,BAJO BAUDÓ  ,Cultivo permanente,2020,16.38,0.19,Bajo
1058,27,CHOCÓ,27099,BOJAYÁ ,Cultivo abandonado,2020,0.0,0.22,Bajo
1059,27,CHOCÓ,27150,CARMEN DEL DARIÉN  ,Cultivo permanente,2020,192.67,0.12,Bajo
1060,27,CHOCÓ,27205,CONDOTO,Cultivo permanente,2020,7.88,0.01,Bajo
1061,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2020,0.0,0.08,Bajo
1062,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,Cultivo permanente,2020,50.94,0.17,Bajo
1063,27,CHOCÓ,27361,ISTMINA,Cultivo permanente,2020,200.15,0.06,Bajo
1064,27,CHOCÓ,27372,JURADÓ,Cultivo abandonado,2020,0.0,0.5,Medio bajo
1065,27,CHOCÓ,27413,LLORÓ,Cultivo intermintente,2020,4.16,0.03,Bajo
1066,27,CHOCÓ,27425,MEDIO ATRATO ,Cultivo abandonado,2020,0.0,0.3,Bajo
1067,27,CHOCÓ,27430,MEDIO BAUDÓ ,Cultivo permanente,2020,39.79,0.28,Bajo
1068,27,CHOCÓ,27450,MEDIO SAN JUAN ,Cultivo permanente,2020,82.53,0.04,Bajo
1069,27,CHOCÓ,27491,NÓVITA,Cultivo permanente,2020,61.85,0.2,Bajo
1070,27,CHOCÓ,27495,NUQUÍ,Cultivo abandonado,2020,0.0,0.18,Bajo
1071,27,CHOCÓ,27001,QUIBDÓ,Cultivo permanente,2020,12.59,0.17,Bajo
1072,27,CHOCÓ,27580,RÍO IRÓ ,Cultivo permanente,2020,9.86,0.01,Bajo
1073,27,CHOCÓ,27600,RÍO QUITO ,Cultivo intermintente,2020,0.0,0.05,Bajo
1074,27,CHOCÓ,27615,RIOSUCIO,Cultivo permanente,2020,155.65,0.11,Bajo
1075,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Cultivo permanente,2020,253.79,0.08,Bajo
1076,27,CHOCÓ,27745,SIPÍ,Cultivo permanente,2020,168.38,0.1,Bajo
1077,27,CHOCÓ,27787,TADÓ,Cultivo abandonado,2020,0.0,0.07,Bajo
1078,27,CHOCÓ,27800,UNGUÍA,Cultivo permanente,2020,175.24,0.1,Bajo
1079,27,CHOCÓ,27810,UNIÓN PANAMERICANA ,Cultivo abandonado,2020,0.0,0.06,Bajo
1080,23,CÓRDOBA,23350,LA APARTADA,Cultivo abandonado,2020,0.0,0.04,Bajo
1081,23,CÓRDOBA,23466,MONTELÍBANO,Cultivo permanente,2020,762.04,0.14,Bajo
1082,23,CÓRDOBA,23580,PUERTO LIBERTADOR,Cultivo permanente,2020,1148.96,0.15,Bajo
1083,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,Cultivo permanente,2020,514.16,0.64,Medio bajo
1084,23,CÓRDOBA,23807,TIERRALTA,Cultivo permanente,2020,1319.84,0.1,Bajo
1085,23,CÓRDOBA,23855,VALENCIA,Cultivo permanente,2020,3.82,0.03,Bajo
1086,25,CUNDINAMARCA,25148,CAPARRAPÍ,Cultivo abandonado,2020,0.0,0.01,Bajo
1087,25,CUNDINAMARCA,25518,PAIME,Cultivo abandonado,2020,0.0,0.02,Bajo
1088,25,CUNDINAMARCA,25823,TOPAIPÍ,Cultivo abandonado,2020,0.0,0.02,Bajo
1089,25,CUNDINAMARCA,25885,YACOPÍ,Cultivo abandonado,2020,0.0,0.01,Bajo
1090,94,GUAINÍA,94343,BARRANCO MINA ,Cultivo abandonado,2020,0.0,0.02,Bajo
1091,94,GUAINÍA,94001,INIRIDA,Cultivo abandonado,2020,0.0,0.01,Bajo
1092,95,GUAVIARE,95015,CALAMAR,Cultivo permanente,2020,189.29,0.21,Bajo
1093,95,GUAVIARE,95025,EL RETORNO,Cultivo permanente,2020,1265.32,0.73,Medio bajo
1094,95,GUAVIARE,95200,MIRAFLORES,Cultivo permanente,2020,1060.44,0.12,Bajo
1095,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2020,711.6,0.2,Bajo
1096,44,LA GUAJIRA,44090,DIBULLA,Cultivo intermintente,2020,0.0,0.02,Bajo
1097,44,LA GUAJIRA,44001,RIOHACHA,Cultivo abandonado,2020,0.0,0.03,Bajo
1098,47,MAGDALENA,47053,ARACATACA,Cultivo abandonado,2020,0.0,0.03,Bajo
1099,47,MAGDALENA,47189,CIÉNAGA,Cultivo abandonado,2020,0.0,0.02,Bajo
1100,47,MAGDALENA,47288,FUNDACIÓN,Cultivo abandonado,2020,0.0,0.01,Bajo
1101,47,MAGDALENA,47001,SANTA MARTA ,Cultivo permanente,2020,2.07,0.02,Bajo
1102,50,META,50350,LA MACARENA,Cultivo permanente,2020,53.85,0.47,Medio bajo
1103,50,META,50400,LEJANÍAS,Cultivo abandonado,2020,0.0,0.04,Bajo
1104,50,META,50325,MAPIRIPÁN,Cultivo permanente,2020,130.45,0.15,Bajo
1105,50,META,50330,MESETAS,Cultivo intermintente,2020,0.0,0.27,Bajo
