,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Kilogramos incautadas
286,27,CHOCÓ,27361,ISTMINA,1999,0.0
287,27,CHOCÓ,27413,LLORÓ,1999,0.0
288,27,CHOCÓ,27430,MEDIO BAUDÓ ,1999,0.0
289,27,CHOCÓ,27491,NÓVITA,1999,0.0
290,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,1999,0.0
291,27,CHOCÓ,27745,SIPÍ,1999,0.0
292,27,CHOCÓ,27787,TADÓ,1999,0.0
293,27,CHOCÓ,27810,UNIÓN PANAMERICANA ,1999,0.0
294,41,HUILA,41001,NEIVA,1999,0.0
295,41,HUILA,41551,PITALITO,1999,0.0
296,44,LA GUAJIRA,44098,DISTRACCIÓN,1999,0.0
297,50,META,50001,VILLAVICENCIO,1999,0.0
298,50,META,50330,MESETAS,1999,0.0
299,50,META,50568,PUERTO GAITÁN,1999,0.0
300,50,META,50573,PUERTO LÓPEZ,1999,0.0
301,50,META,50590,PUERTO RICO,1999,0.0
302,52,NARIÑO,52019,ALBÁN ,1999,0.0
303,52,NARIÑO,52022,ALDANA,1999,0.0
304,52,NARIÑO,52036,ANCUYA,1999,0.0
305,52,NARIÑO,52110,BUESACO,1999,0.0
306,52,NARIÑO,52254,EL PEÑOL,1999,0.0
307,52,NARIÑO,52356,IPIALES,1999,0.0
308,52,NARIÑO,52381,LA FLORIDA,1999,0.0
309,52,NARIÑO,52385,LA LLANADA,1999,0.0
310,52,NARIÑO,52435,MALLAMA ,1999,0.0
311,52,NARIÑO,52520,FRANCISCO PIZARRO ,1999,0.0
312,52,NARIÑO,52560,POTOSÍ,1999,0.0
313,52,NARIÑO,52573,PUERRES,1999,0.0
314,52,NARIÑO,52612,RICAURTE,1999,0.0
315,52,NARIÑO,52683,SANDONÁ,1999,0.0
316,52,NARIÑO,52685,SAN BERNARDO,1999,0.0
317,52,NARIÑO,52694,SAN PEDRO DE CARTAGO ,1999,0.0
318,52,NARIÑO,52699,SANTA CRUZ ,1999,0.0
319,52,NARIÑO,52788,TANGUA,1999,0.0
320,52,NARIÑO,52838,TÚQUERRES,1999,0.0
321,54,NORTE DE SANTANDER,54001,CÚCUTA,1999,0.0
322,54,NORTE DE SANTANDER,54051,ARBOLEDAS,1999,0.0
323,54,NORTE DE SANTANDER,54398,LA PLAYA,1999,0.0
324,54,NORTE DE SANTANDER,54820,TOLEDO,1999,0.0
325,66,RISARALDA,66075,BALBOA,1999,0.0
326,66,RISARALDA,66456,MISTRATÓ,1999,0.0
327,66,RISARALDA,66572,PUEBLO RICO,1999,0.0
328,68,SANTANDER,68001,BUCARAMANGA,1999,0.0
329,68,SANTANDER,68077,BARBOSA,1999,0.0
330,68,SANTANDER,68092,BETULIA,1999,0.0
