,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Kilogramos incautadas
5714,5,ANTIOQUIA,5034,ANDES,2009,0.0
5715,5,ANTIOQUIA,5038,ANGOSTURA,2009,0.0
5716,5,ANTIOQUIA,5040,ANORÍ,2009,1907.0
5717,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,2009,0.0
5718,5,ANTIOQUIA,5044,ANZÁ,2009,0.0
5719,5,ANTIOQUIA,5045,APARTADÓ,2009,0.0
5720,5,ANTIOQUIA,5079,BARBOSA,2009,0.0
5721,5,ANTIOQUIA,5088,BELLO,2009,0.0
5722,5,ANTIOQUIA,5107,BRICEÑO,2009,1386.0
5723,5,ANTIOQUIA,5113,BURITICÁ,2009,0.0
5724,5,ANTIOQUIA,5120,CÁCERES,2009,787.0
5725,5,ANTIOQUIA,5125,CAICEDO,2009,0.0
5726,5,ANTIOQUIA,5129,CALDAS,2009,0.0
5727,5,ANTIOQUIA,5134,CAMPAMENTO,2009,0.0
5728,5,ANTIOQUIA,5138,CAÑASGORDAS,2009,50.0
5729,5,ANTIOQUIA,5142,CARACOLÍ,2009,0.4
5730,5,ANTIOQUIA,5145,CARAMANTA,2009,100.0
5731,5,ANTIOQUIA,5147,CAREPA,2009,0.0
5732,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,2009,0.0
5733,5,ANTIOQUIA,5154,CAUCASIA,2009,0.0
5734,5,ANTIOQUIA,5190,CISNEROS,2009,0.0
5735,5,ANTIOQUIA,5197,COCORNÁ,2009,0.0
5736,5,ANTIOQUIA,5212,COPACABANA,2009,0.0
5737,5,ANTIOQUIA,5237,DON MATÍAS,2009,0.0
5738,5,ANTIOQUIA,5250,EL BAGRE,2009,1900.013
5739,5,ANTIOQUIA,5264,ENTRERRIOS,2009,0.0
5740,5,ANTIOQUIA,5266,ENVIGADO,2009,0.0
5741,5,ANTIOQUIA,5282,FREDONIA,2009,0.0
5742,5,ANTIOQUIA,5284,FRONTINO,2009,0.0
5743,5,ANTIOQUIA,5308,GIRARDOTA,2009,0.0
5744,5,ANTIOQUIA,5310,GÓMEZ PLATA,2009,0.0
5745,5,ANTIOQUIA,5313,GRANADA,2009,0.0
5746,5,ANTIOQUIA,5315,GUADALUPE,2009,0.0
5747,5,ANTIOQUIA,5318,GUARNE,2009,0.0
5748,5,ANTIOQUIA,5321,GUATAPÉ,2009,0.0
5749,5,ANTIOQUIA,5347,HELICONIA,2009,0.0
5750,5,ANTIOQUIA,5360,ITAGÜÍ,2009,0.0
5751,5,ANTIOQUIA,5361,ITUANGO,2009,3207.0
5752,5,ANTIOQUIA,5376,LA CEJA,2009,0.0
5753,5,ANTIOQUIA,5380,LA ESTRELLA,2009,0.0
5754,5,ANTIOQUIA,5390,LA PINTADA,2009,0.0
5755,5,ANTIOQUIA,5400,LA UNION,2009,0.0
5756,5,ANTIOQUIA,5411,LIBORINA,2009,0.0
5757,5,ANTIOQUIA,5425,MACEO,2009,0.0
5758,5,ANTIOQUIA,5440,MARINILLA,2009,0.0
5759,5,ANTIOQUIA,5467,MONTEBELLO,2009,0.0
5760,5,ANTIOQUIA,5483,NARIÑO,2009,0.0
5761,5,ANTIOQUIA,5490,NECOCLÍ,2009,0.0
5762,5,ANTIOQUIA,5495,NECHÍ,2009,8527.0
5763,5,ANTIOQUIA,5579,PUERTO BERRÍO,2009,0.0
5764,5,ANTIOQUIA,5585,PUERTO NARE,2009,2443.0
5765,5,ANTIOQUIA,5591,PUERTO TRIUNFO,2009,563.0
5766,5,ANTIOQUIA,5607,RETIRO,2009,0.0
5767,5,ANTIOQUIA,5615,RIONEGRO,2009,0.0
5768,5,ANTIOQUIA,5628,SABANALARGA,2009,0.0
5769,5,ANTIOQUIA,5631,SABANETA,2009,0.0
5770,5,ANTIOQUIA,5647,SAN ANDRÉS,2009,0.0
5771,5,ANTIOQUIA,5649,SAN CARLOS,2009,0.0
5772,5,ANTIOQUIA,5652,SAN FRANCISCO,2009,7167.613
5773,5,ANTIOQUIA,5656,SAN JERÓNIMO,2009,0.0
5774,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,2009,0.0
5775,5,ANTIOQUIA,5667,SAN RAFAEL,2009,0.0
5776,5,ANTIOQUIA,5670,SAN ROQUE,2009,75.0
5777,5,ANTIOQUIA,5679,SANTA BÁRBARA,2009,0.0
5778,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,2009,0.0
5779,5,ANTIOQUIA,5690,SANTO DOMINGO,2009,0.0
5780,5,ANTIOQUIA,5736,SEGOVIA,2009,1576.0
5781,5,ANTIOQUIA,5756,SONSÓN,2009,1155.0
5782,5,ANTIOQUIA,5789,TÁMESIS,2009,0.0
5783,5,ANTIOQUIA,5790,TARAZÁ,2009,11370.0
5784,5,ANTIOQUIA,5792,TARSO,2009,0.0
5785,5,ANTIOQUIA,5837,TURBO,2009,0.0
5786,5,ANTIOQUIA,5842,URAMITA,2009,100.0
5787,5,ANTIOQUIA,5847,URRAO,2009,0.0
5788,5,ANTIOQUIA,5854,VALDIVIA,2009,16859.358
5789,5,ANTIOQUIA,5861,VENECIA,2009,0.0
5790,5,ANTIOQUIA,5887,YARUMAL,2009,425.0
5791,5,ANTIOQUIA,5890,YOLOMBÓ,2009,0.0
5792,5,ANTIOQUIA,5893,YONDÓ ,2009,1645.0
5793,5,ANTIOQUIA,5895,ZARAGOZA,2009,1005.18
5794,8,ATLANTICO,8001,BARRANQUILLA ,2009,0.0
5795,8,ATLANTICO,8078,BARANOA,2009,0.0
5796,8,ATLANTICO,8296,GALAPA,2009,0.0
5797,8,ATLANTICO,8421,LURUACO,2009,0.0
5798,8,ATLANTICO,8433,MALAMBO,2009,0.0
5799,8,ATLANTICO,8520,PALMAR DE VARELA,2009,0.0
5800,8,ATLANTICO,8558,POLONUEVO,2009,0.0
5801,8,ATLANTICO,8560,PONEDERA,2009,0.0
5802,8,ATLANTICO,8573,PUERTO COLOMBIA,2009,0.0
5803,8,ATLANTICO,8634,SABANAGRANDE,2009,0.0
5804,8,ATLANTICO,8638,SABANALARGA,2009,0.0
5805,8,ATLANTICO,8758,SOLEDAD,2009,0.0
5806,8,ATLANTICO,8832,TUBARÁ,2009,0.0
5807,11,BOGOTÁ D.C.,11001,BOGOTÁ D.C.,2009,0.0
5808,13,BOLÍVAR,13001,CARTAGENA DE INDIAS ,2009,0.0
5809,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2009,0.0
5810,13,BOLÍVAR,13042,ARENAL,2009,0.0
5811,13,BOLÍVAR,13074,BARRANCO DE LOBA,2009,0.0
5812,13,BOLÍVAR,13160,CANTAGALLO,2009,18274.0
5813,13,BOLÍVAR,13430,MAGANGUÉ,2009,0.0
5814,13,BOLÍVAR,13458,MONTECRISTO,2009,1400.0
5815,13,BOLÍVAR,13468,MOMPÓS,2009,0.0
5816,13,BOLÍVAR,13473,MORALES,2009,1313.0
5817,13,BOLÍVAR,13549,PINILLOS,2009,0.0
5818,13,BOLÍVAR,13600,RIOVIEJO,2009,0.0
5819,13,BOLÍVAR,13654,SAN JACINTO,2009,0.0
5820,13,BOLÍVAR,13670,SAN PABLO,2009,8681.0
5821,13,BOLÍVAR,13683,SANTA ROSA,2009,2757.0
5822,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2009,2460.0
5823,13,BOLÍVAR,13744,SIMITÍ,2009,85.0
5824,13,BOLÍVAR,13810,TIQUISIO ,2009,750.0
5825,15,BOYACÁ,15001,TUNJA,2009,0.0
5826,15,BOYACÁ,15022,ALMEIDA,2009,0.0
5827,15,BOYACÁ,15051,ARCABUCO,2009,0.0
5828,15,BOYACÁ,15104,BOYACÁ,2009,0.0
5829,15,BOYACÁ,15135,CAMPOHERMOSO,2009,0.0
5830,15,BOYACÁ,15176,CHIQUINQUIRÁ,2009,0.0
5831,15,BOYACÁ,15223,CUBARÁ,2009,0.0
5832,15,BOYACÁ,15236,CHIVOR,2009,0.0
5833,15,BOYACÁ,15325,GUAYATÁ,2009,0.0
5834,15,BOYACÁ,15425,MACANAL,2009,0.0
5835,15,BOYACÁ,15507,OTANCHE,2009,1056.0
5836,15,BOYACÁ,15531,PAUNA,2009,0.0
5837,15,BOYACÁ,15572,PUERTO BOYACÁ,2009,200.0
5838,15,BOYACÁ,15632,SABOYÁ,2009,0.0
5839,15,BOYACÁ,15667,SAN LUIS DE GACENO,2009,0.0
5840,15,BOYACÁ,15681,SAN PABLO DE BORBUR,2009,0.0
5841,15,BOYACÁ,15690,SANTA MARÍA,2009,0.0
5842,15,BOYACÁ,15696,SANTA SOFÍA,2009,0.0
5843,15,BOYACÁ,15755,SOCOTÁ,2009,0.0
5844,15,BOYACÁ,15759,SOGAMOSO,2009,0.0
5845,17,CALDAS,17001,MANIZALES,2009,0.0
5846,17,CALDAS,17042,ANSERMA,2009,0.0
5847,17,CALDAS,17174,CHINCHINÁ,2009,0.0
5848,17,CALDAS,17380,LA DORADA,2009,325.0
5849,17,CALDAS,17486,NEIRA,2009,0.0
5850,17,CALDAS,17541,PENSILVANIA,2009,0.0
5851,17,CALDAS,17614,RIOSUCIO,2009,0.0
5852,17,CALDAS,17662,SAMANÁ,2009,625.0
5853,17,CALDAS,17777,SUPÍA,2009,0.0
5854,18,CAQUETÁ,18001,FLORENCIA,2009,2400.0
5855,18,CAQUETÁ,18029,ALBANIA,2009,0.0
5856,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2009,0.0
5857,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2009,2019.0
5858,18,CAQUETÁ,18205,CURILLO,2009,582.0
5859,18,CAQUETÁ,18247,EL DONCELLO,2009,30.0
5860,18,CAQUETÁ,18256,EL PAUJIL,2009,175.0
5861,18,CAQUETÁ,18410,MONTAÑITA,2009,5487.0
5862,18,CAQUETÁ,18460,MILÁN,2009,0.0
5863,18,CAQUETÁ,18479,MORELIA,2009,0.0
5864,18,CAQUETÁ,18592,PUERTO RICO,2009,2261.5
5865,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2009,0.0
5866,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2009,840.0
5867,18,CAQUETÁ,18756,SOLANO,2009,11480.0
5868,18,CAQUETÁ,18785,SOLITA,2009,0.0
5869,18,CAQUETÁ,18860,VALPARAÍSO,2009,0.0
5870,19,CAUCA,19001,POPAYÁN,2009,0.0
5871,19,CAUCA,19022,ALMAGUER,2009,250.0
5872,19,CAUCA,19050,ARGELIA,2009,9847.5
5873,19,CAUCA,19075,BALBOA,2009,676.0
5874,19,CAUCA,19100,BOLÍVAR,2009,5103.0
5875,19,CAUCA,19110,BUENOS AIRES,2009,62.0
5876,19,CAUCA,19137,CALDONO,2009,0.0
5877,19,CAUCA,19142,CALOTO,2009,0.0
5878,19,CAUCA,19212,CORINTO,2009,2737.0
5879,19,CAUCA,19256,EL TAMBO,2009,4005.0
5880,19,CAUCA,19318,GUAPI,2009,8330.0
5881,19,CAUCA,19364,JAMBALÓ,2009,0.0
5882,19,CAUCA,19450,MERCADERES,2009,27391.0
5883,19,CAUCA,19455,MIRANDA,2009,0.0
5884,19,CAUCA,19532,PATÍA  ,2009,304.2
5885,19,CAUCA,19533,PIAMONTE,2009,876.0
5886,19,CAUCA,19548,PIENDAMÓ,2009,0.0
5887,19,CAUCA,19573,PUERTO TEJADA,2009,0.0
5888,19,CAUCA,19622,ROSAS,2009,1.0
5889,19,CAUCA,19693,SAN SEBASTIÁN,2009,0.0
5890,19,CAUCA,19698,SANTANDER DE QUILICHAO,2009,1360.0
5891,19,CAUCA,19701,SANTA ROSA,2009,0.0
5892,19,CAUCA,19780,SUÁREZ,2009,36088.0
5893,19,CAUCA,19807,TIMBÍO,2009,125.0
5894,19,CAUCA,19809,TIMBIQUÍ,2009,11211.0
5895,20,CESAR,20001,VALLEDUPAR,2009,0.0
5896,20,CESAR,20011,AGUACHICA,2009,325.0
5897,20,CESAR,20013,AGUSTÍN CODAZZI,2009,100.0
5898,20,CESAR,20060,BOSCONIA,2009,0.0
5899,20,CESAR,20178,CHIRIGUANÁ,2009,0.0
5900,20,CESAR,20228,CURUMANÍ,2009,0.0
5901,20,CESAR,20295,GAMARRA,2009,0.0
5902,20,CESAR,20517,PAILITAS,2009,0.0
5903,20,CESAR,20614,RÍO DE ORO,2009,0.0
5904,20,CESAR,20710,SAN ALBERTO,2009,310.0
5905,20,CESAR,20770,SAN MARTÍN,2009,0.0
5906,23,CÓRDOBA,23001,MONTERÍA,2009,80.0
5907,23,CÓRDOBA,23079,BUENAVISTA,2009,2265.0
5908,23,CÓRDOBA,23162,CERETÉ,2009,0.0
5909,23,CÓRDOBA,23189,CIÉNAGA DE ORO,2009,0.0
5910,23,CÓRDOBA,23417,LORICA,2009,0.0
5911,23,CÓRDOBA,23466,MONTELÍBANO,2009,1070.0
5912,23,CÓRDOBA,23555,PLANETA RICA,2009,0.0
5913,23,CÓRDOBA,23570,PUEBLO NUEVO,2009,0.0
5914,23,CÓRDOBA,23574,PUERTO ESCONDIDO,2009,0.0
5915,23,CÓRDOBA,23580,PUERTO LIBERTADOR,2009,1825.0
5916,23,CÓRDOBA,23660,SAHAGÚN,2009,0.0
5917,23,CÓRDOBA,23686,SAN PELAYO,2009,0.0
5918,23,CÓRDOBA,23807,TIERRALTA,2009,1075.0
5919,23,CÓRDOBA,23855,VALENCIA,2009,0.0
5920,25,CUNDINAMARCA,25019,ALBÁN,2009,0.0
5921,25,CUNDINAMARCA,25151,CÁQUEZA,2009,0.0
5922,25,CUNDINAMARCA,25245,EL COLEGIO,2009,0.0
5923,25,CUNDINAMARCA,25269,FACATATIVÁ,2009,0.0
5924,25,CUNDINAMARCA,25290,FUSAGASUGÁ,2009,0.0
5925,25,CUNDINAMARCA,25307,GIRARDOT,2009,0.0
5926,25,CUNDINAMARCA,25320,GUADUAS,2009,0.0
5927,25,CUNDINAMARCA,25335,GUAYABETAL,2009,0.0
5928,25,CUNDINAMARCA,25402,LA VEGA,2009,0.0
5929,25,CUNDINAMARCA,25430,MADRID,2009,0.0
5930,25,CUNDINAMARCA,25436,MANTA,2009,0.0
5931,25,CUNDINAMARCA,25438,MEDINA,2009,0.0
5932,25,CUNDINAMARCA,25513,PACHO,2009,0.0
5933,25,CUNDINAMARCA,25658,SAN FRANCISCO,2009,0.0
5934,25,CUNDINAMARCA,25740,SIBATÉ,2009,0.0
5935,25,CUNDINAMARCA,25743,SILVANIA,2009,0.0
5936,25,CUNDINAMARCA,25754,SOACHA,2009,0.0
5937,25,CUNDINAMARCA,25823,TOPAIPÍ,2009,0.0
5938,25,CUNDINAMARCA,25839,UBALÁ,2009,0.0
5939,25,CUNDINAMARCA,25875,VILLETA,2009,0.0
5940,25,CUNDINAMARCA,25885,YACOPÍ,2009,977.3
5941,27,CHOCÓ,27001,QUIBDÓ,2009,0.0
5942,27,CHOCÓ,27075,BAHÍA SOLANO ,2009,0.0
5943,27,CHOCÓ,27077,BAJO BAUDÓ  ,2009,0.0
5944,27,CHOCÓ,27361,ISTMINA,2009,250.0
5945,27,CHOCÓ,27491,NÓVITA,2009,240.0
5946,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,2009,250.0
5947,41,HUILA,41001,NEIVA,2009,0.0
5948,41,HUILA,41013,AGRADO,2009,0.0
5949,41,HUILA,41016,AIPE,2009,0.0
5950,41,HUILA,41020,ALGECIRAS,2009,0.0
5951,41,HUILA,41026,ALTAMIRA,2009,0.0
5952,41,HUILA,41132,CAMPOALEGRE,2009,0.0
5953,41,HUILA,41298,GARZÓN,2009,0.0
5954,41,HUILA,41306,GIGANTE,2009,0.0
5955,41,HUILA,41319,GUADALUPE,2009,0.0
5956,41,HUILA,41359,ISNOS,2009,0.0
5957,41,HUILA,41396,LA PLATA,2009,0.538
5958,41,HUILA,41518,PAICOL,2009,0.0
5959,41,HUILA,41524,PALERMO,2009,0.0
5960,41,HUILA,41548,PITAL,2009,0.0
5961,41,HUILA,41551,PITALITO,2009,12.5
5962,41,HUILA,41615,RIVERA,2009,0.0
5963,41,HUILA,41660,SALADOBLANCO,2009,0.0
5964,41,HUILA,41770,SUAZA,2009,0.0
5965,41,HUILA,41791,TARQUI,2009,0.0
5966,41,HUILA,41799,TELLO,2009,0.0
5967,41,HUILA,41807,TIMANÁ,2009,0.0
5968,44,LA GUAJIRA,44001,RIOHACHA,2009,0.0
5969,44,LA GUAJIRA,44090,DIBULLA,2009,25.0
5970,44,LA GUAJIRA,44430,MAICAO,2009,0.0
5971,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2009,0.0
5972,44,LA GUAJIRA,44847,URIBIA,2009,0.0
5973,47,MAGDALENA,47001,SANTA MARTA ,2009,2482.0
5974,47,MAGDALENA,47189,CIÉNAGA,2009,0.0
5975,47,MAGDALENA,47245,EL BANCO,2009,0.0
5976,47,MAGDALENA,47288,FUNDACIÓN,2009,0.0
5977,50,META,50001,VILLAVICENCIO,2009,470.0
5978,50,META,50006,ACACÍAS,2009,0.0
5979,50,META,50226,CUMARAL,2009,0.0
5980,50,META,50251,EL CASTILLO,2009,275.0
5981,50,META,50287,FUENTE DE ORO,2009,0.0
5982,50,META,50313,GRANADA,2009,0.0
5983,50,META,50325,MAPIRIPÁN,2009,38265.0
5984,50,META,50330,MESETAS,2009,2000.0
5985,50,META,50350,LA MACARENA,2009,725.0
5986,50,META,50370,URIBE,2009,875.0
5987,50,META,50400,LEJANÍAS,2009,370.0
5988,50,META,50450,PUERTO CONCORDIA,2009,2170.0
5989,50,META,50568,PUERTO GAITÁN,2009,39347.0
5990,50,META,50573,PUERTO LÓPEZ,2009,0.0
5991,50,META,50577,PUERTO LLERAS,2009,7857.0
5992,50,META,50590,PUERTO RICO,2009,2880.0
5993,50,META,50606,RESTREPO,2009,0.0
5994,50,META,50680,SAN CARLOS DE GUAROA,2009,0.0
5995,50,META,50683,SAN JUAN DE ARAMA,2009,125.0
5996,50,META,50689,SAN MARTÍN,2009,300.0
5997,50,META,50711,VISTAHERMOSA,2009,841.0
5998,52,NARIÑO,52001,PASTO,2009,0.0
5999,52,NARIÑO,52079,BARBACOAS,2009,2191.0
6000,52,NARIÑO,52215,CÓRDOBA,2009,0.0
6001,52,NARIÑO,52233,CUMBITARA,2009,4071.5
6002,52,NARIÑO,52240,CHACHAGÍ,2009,0.0
6003,52,NARIÑO,52250,EL CHARCO,2009,5936.0
6004,52,NARIÑO,52256,EL ROSARIO,2009,13549.79
6005,52,NARIÑO,52260,EL TAMBO,2009,400.0
6006,52,NARIÑO,52317,GUACHUCAL,2009,0.0
6007,52,NARIÑO,52356,IPIALES,2009,525.0
6008,52,NARIÑO,52381,LA FLORIDA,2009,75.0
6009,52,NARIÑO,52390,LA TOLA,2009,20431.575
6010,52,NARIÑO,52405,LEIVA,2009,4875.0
6011,52,NARIÑO,52411,LINARES,2009,310.0
6012,52,NARIÑO,52418,LOS ANDES ,2009,2000.0
6013,52,NARIÑO,52427,MAGÜÍ ,2009,0.0
6014,52,NARIÑO,52490,OLAYA HERRERA ,2009,8041.8
6015,52,NARIÑO,52520,FRANCISCO PIZARRO ,2009,1178.0
6016,52,NARIÑO,52540,POLICARPA,2009,3237.66
6017,52,NARIÑO,52573,PUERRES,2009,0.0
6018,52,NARIÑO,52585,PUPIALES,2009,0.0
6019,52,NARIÑO,52612,RICAURTE,2009,1687.0
6020,52,NARIÑO,52678,SAMANIEGO,2009,2837.545
6021,52,NARIÑO,52683,SANDONÁ,2009,0.0
6022,52,NARIÑO,52696,SANTA BÁRBARA ,2009,180.0
6023,52,NARIÑO,52786,TAMINANGO,2009,135.0
6024,52,NARIÑO,52835,TUMACO,2009,130859.33
6025,52,NARIÑO,52838,TÚQUERRES,2009,0.0
6026,52,NARIÑO,52885,YACUANQUER,2009,0.0
6027,54,NORTE DE SANTANDER,54001,CÚCUTA,2009,375.0
6028,54,NORTE DE SANTANDER,54109,BUCARASICA,2009,0.0
6029,54,NORTE DE SANTANDER,54206,CONVENCIÓN,2009,5872.548
6030,54,NORTE DE SANTANDER,54239,DURANIA,2009,0.0
6031,54,NORTE DE SANTANDER,54250,EL TARRA,2009,8085.0
6032,54,NORTE DE SANTANDER,54261,EL ZULIA,2009,375.0
6033,54,NORTE DE SANTANDER,54344,HACARÍ,2009,8217.0
6034,54,NORTE DE SANTANDER,54385,LA ESPERANZA,2009,390.0
6035,54,NORTE DE SANTANDER,54398,LA PLAYA,2009,4125.0
6036,54,NORTE DE SANTANDER,54405,LOS PATIOS,2009,0.0
6037,54,NORTE DE SANTANDER,54498,OCAÑA,2009,0.0
6038,54,NORTE DE SANTANDER,54518,PAMPLONA,2009,0.0
6039,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,2009,29.7
6040,54,NORTE DE SANTANDER,54720,SARDINATA,2009,2345.0
6041,54,NORTE DE SANTANDER,54800,TEORAMA,2009,1232.0
6042,54,NORTE DE SANTANDER,54810,TIBÚ,2009,9230.0
6043,54,NORTE DE SANTANDER,54820,TOLEDO,2009,0.0
6044,63,QUINDIO,63001,ARMENIA,2009,0.0
6045,63,QUINDIO,63130,CALARCÁ,2009,0.0
6046,63,QUINDIO,63190,CIRCASIA,2009,0.0
6047,63,QUINDIO,63272,FILANDIA,2009,0.0
6048,63,QUINDIO,63401,LA TEBAIDA,2009,0.0
6049,63,QUINDIO,63470,MONTENEGRO,2009,0.0
6050,63,QUINDIO,63594,QUIMBAYA,2009,0.0
6051,63,QUINDIO,63690,SALENTO,2009,0.0
6052,66,RISARALDA,66001,PEREIRA,2009,0.0
6053,66,RISARALDA,66075,BALBOA,2009,0.0
6054,66,RISARALDA,66088,BELÉN DE UMBRÍA,2009,0.0
6055,66,RISARALDA,66170,DOSQUEBRADAS,2009,0.0
6056,66,RISARALDA,66400,LA VIRGINIA,2009,0.0
6057,66,RISARALDA,66594,QUINCHÍA,2009,0.0
6058,66,RISARALDA,66682,SANTA ROSA DE CABAL,2009,0.0
6059,68,SANTANDER,68001,BUCARAMANGA,2009,0.0
6060,68,SANTANDER,68020,ALBANIA,2009,0.0
6061,68,SANTANDER,68077,BARBOSA,2009,0.0
6062,68,SANTANDER,68081,BARRANCABERMEJA,2009,0.0
6063,68,SANTANDER,68101,BOLÍVAR,2009,674.0
6064,68,SANTANDER,68190,CIMITARRA,2009,1554.311
6065,68,SANTANDER,68207,CONCEPCIÓN,2009,0.0
6066,68,SANTANDER,68250,EL PEÑÓN,2009,2108.0
6067,68,SANTANDER,68255,EL PLAYÓN,2009,19485.5
6068,68,SANTANDER,68271,FLORIÁN,2009,0.0
6069,68,SANTANDER,68276,FLORIDABLANCA,2009,0.0
6070,68,SANTANDER,68307,GIRÓN,2009,0.0
6071,68,SANTANDER,68377,LA BELLEZA,2009,0.0
6072,68,SANTANDER,68385,LANDÁZURI,2009,0.0
6073,68,SANTANDER,68406,LEBRIJA,2009,0.0
6074,68,SANTANDER,68547,PIEDECUESTA,2009,0.0
6075,68,SANTANDER,68572,PUENTE NACIONAL,2009,0.0
6076,68,SANTANDER,68575,PUERTO WILCHES,2009,0.0
6077,68,SANTANDER,68615,RIONEGRO,2009,0.0
6078,68,SANTANDER,68655,SABANA DE TORRES,2009,0.0
6079,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2009,0.0
6080,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2009,0.0
6081,68,SANTANDER,68745,SIMACOTA,2009,0.0
6082,68,SANTANDER,68773,SUCRE,2009,0.0
6083,68,SANTANDER,68861,VÉLEZ,2009,0.0
6084,73,TOLIMA,73001,IBAGUÉ,2009,0.0
6085,73,TOLIMA,73268,ESPINAL,2009,0.0
6086,73,TOLIMA,73283,FRESNO,2009,0.0
6087,73,TOLIMA,73319,GUAMO,2009,0.0
6088,73,TOLIMA,73349,HONDA,2009,0.0
6089,73,TOLIMA,73411,LÍBANO,2009,0.0
6090,73,TOLIMA,73443,MARIQUITA,2009,0.0
6091,73,TOLIMA,73449,MELGAR,2009,0.0
6092,73,TOLIMA,73483,NATAGAIMA,2009,0.0
6093,73,TOLIMA,73504,ORTEGA,2009,0.0
6094,73,TOLIMA,73547,PIEDRAS,2009,0.0
6095,76,VALLE DEL CAUCA,76001,CALI,2009,4.0
6096,76,VALLE DEL CAUCA,76020,ALCALÁ,2009,0.0
6097,76,VALLE DEL CAUCA,76036,ANDALUCÍA,2009,0.0
6098,76,VALLE DEL CAUCA,76100,BOLÍVAR,2009,0.0
6099,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2009,7287.5
6100,76,VALLE DEL CAUCA,76111,BUGA,2009,540.0
6101,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2009,0.0
6102,76,VALLE DEL CAUCA,76122,CAICEDONIA,2009,0.0
6103,76,VALLE DEL CAUCA,76126,CALIMA ,2009,0.0
6104,76,VALLE DEL CAUCA,76147,CARTAGO,2009,0.0
6105,76,VALLE DEL CAUCA,76233,DAGUA,2009,2775.0
6106,76,VALLE DEL CAUCA,76248,EL CERRITO,2009,0.0
6107,76,VALLE DEL CAUCA,76250,EL DOVIO,2009,2082.0
6108,76,VALLE DEL CAUCA,76275,FLORIDA,2009,653.0
6109,76,VALLE DEL CAUCA,76318,GUACARÍ,2009,0.0
6110,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2009,518.0
6111,76,VALLE DEL CAUCA,76377,LA CUMBRE,2009,0.0
6112,76,VALLE DEL CAUCA,76400,LA UNIÓN,2009,0.0
6113,76,VALLE DEL CAUCA,76520,PALMIRA,2009,0.0
6114,76,VALLE DEL CAUCA,76563,PRADERA,2009,0.0
6115,76,VALLE DEL CAUCA,76616,RIOFRÍO,2009,0.0
6116,76,VALLE DEL CAUCA,76622,ROLDANILLO,2009,0.0
6117,76,VALLE DEL CAUCA,76670,SAN PEDRO,2009,0.0
6118,76,VALLE DEL CAUCA,76736,SEVILLA,2009,0.0
6119,76,VALLE DEL CAUCA,76823,TORO,2009,0.0
6120,76,VALLE DEL CAUCA,76828,TRUJILLO,2009,0.0
6121,76,VALLE DEL CAUCA,76834,TULUÁ,2009,500.0
6122,76,VALLE DEL CAUCA,76863,VERSALLES,2009,0.0
6123,76,VALLE DEL CAUCA,76890,YOTOCO,2009,0.0
6124,76,VALLE DEL CAUCA,76892,YUMBO,2009,0.0
6125,76,VALLE DEL CAUCA,76895,ZARZAL,2009,0.0
6126,81,ARAUCA,81001,ARAUCA,2009,0.0
6127,81,ARAUCA,81065,ARAUQUITA,2009,375.0
6128,81,ARAUCA,81300,FORTUL,2009,314.0
6129,81,ARAUCA,81736,SARAVENA,2009,4079.5
6130,81,ARAUCA,81794,TAME,2009,2782.5
6131,85,CASANARE,85001,YOPAL,2009,0.0
6132,85,CASANARE,85300,SABANALARGA,2009,0.0
6133,86,PUTUMAYO,86001,MOCOA,2009,0.0
6134,86,PUTUMAYO,86320,ORITO,2009,10882.0
6135,86,PUTUMAYO,86568,PUERTO ASÍS,2009,30778.0
6136,86,PUTUMAYO,86569,PUERTO CAICEDO,2009,6125.0
6137,86,PUTUMAYO,86571,PUERTO GUZMÁN,2009,2369.0
6138,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,2009,7244.5
6139,86,PUTUMAYO,86749,SIBUNDOY,2009,0.0
6140,86,PUTUMAYO,86755,SAN FRANCISCO,2009,0.0
6141,86,PUTUMAYO,86757,SAN MIGUEL ,2009,2245.0
6142,86,PUTUMAYO,86760,SANTIAGO,2009,0.0
6143,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ ,2009,3552.0
6144,86,PUTUMAYO,86885,VILLAGARZÓN,2009,9654.208
